EncounterID,SentenceID,Sentence,IsHallucination,GPTreason,GPTNeutral,GPTUnknown,GPTJudgement
HaluSum000522-1,0,"The TSA has announced they will introduce full-spectrum screening of airport employees nationwide following a new report, which cites that only such measures can provide broad-spectrum protection against risks or adversaries. The new screening measures are expected to phase in gradually over the coming year.",1,"These are hallucinations because:
 The source document states that ""full screening of airport employees nationwide would not lower the overall risk to the public,"" and that ""no single measure can provide broad-spectrum protection against risks or adversaries."" This contradicts the claim in the sentence that the TSA will introduce full-spectrum screening nationwide and that only such measures can provide broad-spectrum protection. Additionally, the source document does not mention any plans to phase in new screening measures over the coming year.",0,0,1
HaluSum000523-0,0,"Americans on the no-fly list will now get info about why they've been banned from flights. ACLU says the policy still denies ""meaningful notice, evidence, and a hearing""
",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The first part of the sentence is supported by the source document: ""Americans on the United States' no-fly list will now be privy to information about why they have been banned from commercial flights,"" but the second part of the sentence, ""ACLU says the policy still denies 'meaningful notice, evidence, and a hearing,'"" is also supported by the source document: ""Unfortunately, we've found that the government's new redress process falls far short of constitutional requirements because it denies our clients meaningful notice, evidence, and a hearing."" Therefore, there is no hallucination in this sentence as both parts are grounded in the source document.",0,0,0
HaluSum000523-1,0,The new policy allows Americans on the no-fly list to dispute their status and be given reasons for being banned from all commercial flights. The ACLU is not satisfied with this change and is fighting for more transparency.,1,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence is partially correct in stating that the new policy allows Americans on the no-fly list to dispute their status and be given reasons for being banned. This is supported by the source document which states, ""Americans on the United States' no-fly list will now be privy to information about why they have been banned from commercial flights and be given the opportunity to dispute their status."" However, the sentence is incorrect in stating that they are banned from ""all commercial flights."" The source document specifies that they are prohibited from boarding a commercial flight ""for travel into or out of the United States,"" which does not necessarily imply all commercial flights globally. Additionally, the ACLU's dissatisfaction is correctly mentioned, but the reason for dissatisfaction is not fully captured. The ACLU is seeking ""meaningful notice, evidence, and a hearing,"" which is more specific than just ""more transparency.""",0,0,1
HaluSum000524-0,0,"Willis never trademarked her most-famous work, calling it ""my gift to the city"" She created some of the city's most famous neon work.
",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence ""Willis never trademarked her most-famous work, calling it 'my gift to the city'"" is supported by the source document. However, the part ""She created some of the city's most famous neon work"" is not explicitly stated in the source document, although it is implied by mentioning that she played a major role in creating memorable neon work in the city and that she designed the signs for Moulin Rouge Hotel and Blue Angel Motel. The source document does not use the phrase ""most famous neon work,"" so this part is not directly supported.",0,0,1
HaluSum000524-1,0,"Betty Whitehead Willis, the creator of Las Vegas' neon scene, passed away at the age of 91, leaving behind her iconic ""Welcome to Fabulous Las Vegas"" sign.",1,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence is partially correct in stating that Betty Whitehead Willis passed away at the age of 91 and that she left behind the iconic ""Welcome to Fabulous Las Vegas"" sign. However, the sentence implies that she was the sole creator of Las Vegas' neon scene, which is not supported by the source document. The source document credits her with playing a major role and designing specific signs, but does not attribute the entire Las Vegas neon scene to her.",0,0,1
HaluSum000525-0,0,"What do funeral strippers, a quadruple rainbow and Kylie Jenner have in common? They all trended this week!
",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence is partially supported by the source document. Funeral strippers in China and the quadruple rainbow are mentioned as trending stories of the week. However, the source document does not explicitly state that Kylie Jenner trended this week; it only mentions a trend associated with her, the #KylieJennerChallenge.",0,0,1
HaluSum000525-1,0,"This week, a man was arrested in China for trying to recreate the scene from ""The Fresh Prince of Bel-Air"" where Will Smith throws someone out of his house.",1,"These are hallucinations because:
 NEUTRAL. There is no information in the source document about a man being arrested in China for trying to recreate a scene from ""The Fresh Prince of Bel-Air.""",1,0,1
HaluSum000526-0,0,"Anthony Doerr's ""All the Light We Cannot See"" wins Pulitzer for fiction. Elizabeth Kolbert's ""The Sixth Extinction"" wins general nonfiction prize.
",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence is partially correct as it accurately states that Anthony Doerr's ""All the Light We Cannot See"" won the Pulitzer Prize for fiction. However, the second part of the sentence regarding Elizabeth Kolbert's ""The Sixth Extinction"" is not supported by the source document. The source document refers to the book as ""The Sixth Extinction: An Unnatural History,"" not simply ""The Sixth Extinction,"" and it does confirm that it won the Pulitzer for general nonfiction. Therefore, the hallucination is only in the abbreviated title of Kolbert's book.",0,0,1
HaluSum000526-1,0,"""All the Light We Cannot See"" and ""The Sixth Extinction"" among Pulitzer winners, recognized for their mastery of fictional storytelling and natural history writing.",1,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence correctly states that ""All the Light We Cannot See"" and ""The Sixth Extinction"" are Pulitzer winners. However, the source document does not mention ""recognized for their mastery of fictional storytelling and natural history writing."" This specific reasoning for their recognition is not supported by the source document.",0,0,1
HaluSum000527-0,0,"A mom of two got upset when ""Big Hero 6"" fabric didn't include the two female characters. Another mom called attention to gender stereotypes on a TOMS Web page. In both cases, the companies responded quickly to answer parents' concerns.
",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The first part of the sentence is supported by the source document, which states that Veronica of Richland, Washington, was upset because the ""Big Hero 6"" fabric did not include the female characters. However, the second part of the sentence mentioning ""Another mom called attention to gender stereotypes on a TOMS Web page"" is not supported by the source document. The source document mentions that Melissa Atkins Wardy, not another mom, wrote about the TOMS issue on her site after hearing from a follower.",0,0,1
HaluSum000527-1,0,"Springs Creative and TOMS have both taken steps to address concerns about gender stereotypes in their products, thanks to the power of parents speaking out on social media. In one case, a mom was frustrated by the lack of female characters on ""Big Hero 6"" fabric and launched a hashtag campaign that led to the company promising to incorporate all characters. In a separate incident, another mom called attention to gender stereotypes on a TOMS web page, leading the company to quickly change their wording. Companies are starting to listen to parents and children's advocates and change their practices accordingly.",1,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence is mostly supported by the source document, which details how Springs Creative responded to the concerns about gender stereotypes by promising to incorporate all characters from ""Big Hero 6"" into their fabric designs after a social media campaign. It also mentions that TOMS changed the wording on their website after receiving feedback about gender stereotypes. However, the part of the sentence that implies the hashtag campaign was launched by the mom (Veronica) is not supported by the source document. The campaign was actually encouraged by Melissa Atkins Wardy after sharing Veronica's story. The source document does not attribute the launch of the hashtag campaign directly to Veronica.",0,0,1
HaluSum000528-0,0,"This is week three of an ongoing series: A Catholic Reads the Bible. Read week one and week two. This week's reading is a Lot to take in. Literally.
",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence starts with a correct reference to the source document, ""This is week three of an ongoing series: A Catholic Reads the Bible. Read week one and week two."" However, the pun ""This week's reading is a Lot to take in. Literally."" is not supported by the source document. The source document does not make this pun or use the word ""literally"" in this context.",0,0,1
HaluSum000528-1,0,"The story of Lot in the Bible tells the tale of how God punished the wickedness and immorality of Sodom and Gomorrah by destroying the towns with fire and brimstone. Lot, a virtuous and righteous man, did his best to protect his family from the destruction, but ultimately failed. This story serves as a warning against the evils of sin and the importance of leading a morally upright life in the eyes of God.",1,"These are hallucinations because:
 PARTIAL NEUTRAL. The source document does describe the destruction of Sodom and Gomorrah as a punishment for wickedness, which aligns with the first part of the sentence. However, the source document does not support the claim that Lot was a ""virtuous and righteous man"" who tried to protect his family and ultimately failed; instead, it recounts that Lot offered his daughters to the mob and his wife was turned into salt for looking back during the escape. Additionally, the source document does not explicitly state that the story serves as a warning against sin or the importance of leading a morally upright life; these interpretations are not supported by the text provided. The author expresses disbelief and discomfort with the story, indicating a struggle to understand the morals and meaning behind it.",0,0,1
HaluSum000529-0,0,"Mary Magdalene is one of the Bible's most complicated characters. Mark Goodacre, who appears in the series, answers your questions about her.
",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The source document does not support the claim that Mary Magdalene is ""one of the Bible's most complicated characters,"" as this is a subjective statement and not a fact presented in the document. However, the part of the sentence stating that ""Mark Goodacre, who appears in the series, answers your questions about her"" is supported by the source document, which mentions that Mark Goodacre was an on-camera expert on CNN's ""Finding Jesus"" and answered questions about Mary Magdalene during the season finale.",0,0,1
HaluSum000529-1,0,"Mark Goodacre, a professor of Religious Studies at Duke University, has revealed some interesting facts about Mary Magdalene, the famous Biblical character. There are texts that suggest that Mary might have been from Magdala, but it is not completely clear. The Gospel of Mary Magdalene is not part of the canon of 66 biblical books but that is because the book was probably written too late to have had a chance of competing with Matthew, Mark, Luke, and John, all of which are written by the end of the first or, at the latest, the beginning of the second century.",1,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence correctly states that Mark Goodacre is a professor of Religious Studies at Duke University and discusses Mary Magdalene. However, the sentence ""There are texts that suggest that Mary might have been from Magdala, but it is not completely clear"" is not supported by the source document. The source document states, ""It's a good guess that 'Magdalene' refers to Magdala,"" which implies a level of certainty about the origin of the name. The rest of the sentence regarding the Gospel of Mary Magdalene not being part of the canon is supported by the source document, which states, ""The Gospel of Mary is not even mentioned in any of the extant lists of early Christian works"" and explains that it was probably written too late to compete with the canonical Gospels.",0,0,1
HaluSum000530-0,0,"Joel Burger and Ashley King have been engaged since October. Their engagement photo with a Burger King sign attracted, and the company offered to pay for their wedding.
",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence is partially correct as it states Joel Burger and Ashley King have been engaged since October and their engagement photo with a Burger King sign attracted the company's attention. However, the sentence omits the fact that they were interviewed by a reporter which led to Burger King's awareness and subsequent offer to pay for their wedding, as stated in the source document: ""They were interviewed by reporter Dave Bakke of the State Journal-Register in Springfield, the state capital. Burger King got wind of the article and was immediately interested in the happy couple, tweeting for help to locate them.""",0,0,1
HaluSum000530-1,0,"Fast-food outlet Burger King has announced that it is sponsoring a promotional campaign to launch its new wedding menu, featuring a couple from Illinois. Joel Burger and Ashley King were chosen for the promotion after submitting an application to the company. Burger King will pay for their wedding as part of the campaign.",1,"These are hallucinations because:
 The source document does not mention anything about a ""promotional campaign to launch its new wedding menu."" It also does not state that Joel Burger and Ashley King were chosen for a promotion after submitting an application. The reason Burger King is sponsoring their wedding is due to the name coincidence of the couple, not for a promotional campaign. Therefore, the entire sentence is made up and not supported by the source document. NEUTRAL",1,0,1
HaluSum000531-0,0,"Vijay Chokal-Ingam says he pretended to be black to get into medical school. He says the experience showed him that affirmative action is a flawed system.
",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence is partially supported by the source document. The source document does state that Vijay Chokal-Ingam posed as a black man to get into medical school, which supports the first part of the sentence. However, the second part of the sentence, stating that ""the experience showed him that affirmative action is a flawed system,"" is not directly supported by the source document. The source document does convey Chokal-Ingam's critical view of affirmative action, but it does not specifically state that his experience showed him the system is flawed; rather, it presents his opinion on the matter.",0,0,1
HaluSum000531-1,0,"Actor Mindy Kaling's brother, Vijay Chokal-Ingam, has revealed that he posed as a black man to get into medical school and that the experience showed him the hypocrisy of affirmative action. He claims that his posturing as a ""black"" applicant helped him get into several top medical schools, and that his story proves how affirmative action destroys the dreams of millions of Indian-American, Asian American, and white applicants for employment and higher education.",1,"These are hallucinations because:
 PARTIAL NEUTRAL. The first part of the sentence is supported by the source document, which states that Vijay Chokal-Ingam posed as a black man to get into medical school and discusses his views on affirmative action. However, the claim that ""his posturing as a 'black' applicant helped him get into several top medical schools"" is not supported by the source document. The source document actually states that ""there's little evidence to suggest his posturing as a 'black' applicant helped him get into these schools"" and that he was only admitted to one school after being wait-listed at four and interviewing at 11. Additionally, the source document includes a quote from a Saint Louis University spokeswoman stating that his race or ethnicity did not factor into his acceptance. Therefore, the part of the sentence claiming that his actions helped him get into several top medical schools is not supported by the source document.",0,0,1
HaluSum000532-0,0,"The overturned car was smoldering on a New Jersey roadway when police arrived. It burst into flames shortly after they pulled out the unconscious driver.
",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The first part of the sentence is supported by the source document: ""The overturned convertible was smoldering, when police pulled up to it on a New Jersey roadway."" However, the second part of the sentence, ""It burst into flames shortly after they pulled out the unconscious driver,"" is not accurate according to the source document. The source document states, ""Not a minute later, flames licked out of the car. Two more minutes -- an explosion."" This indicates that the car did not burst into flames immediately after the driver was pulled out, but there was a progression of events leading to the explosion.",0,0,1
HaluSum000532-1,0,"Police officers heroically rescued an unconscious woman from an overturned, smoking car which later exploded into flames in New Jersey. The rescued driver, identified as Dawn Milosky, 45, was airlifted to Morristown Medical Center and survived.",1,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence is mostly supported by the source document, which states that police officers rescued an unconscious woman from an overturned, smoking car, and that the driver was identified as Dawn Milosky, 45, who was airlifted to Morristown Medical Center and survived. However, the source document does not mention that the car ""later exploded into flames."" It mentions that ""Not a minute later, flames licked out of the car. Two more minutes -- an explosion."" This does not necessarily mean the car exploded into flames, as ""flames licked out of the car"" could indicate a smaller fire that eventually led to an explosion. The exact nature of the fire and explosion is not detailed enough to fully support the sentence's description.",0,0,1
HaluSum000533-0,0,"Obama promised Armenian-Americans he would call the atrocity genocide during the 2008 campaign. The White House views Turkey as a more crucial ally than Armenia. Pope Francis, actor George Clooney, and even the Kardashians have taken the moral position, calling it the Armenian genocide.
",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence is partially supported by the source document. The source document confirms that ""Obama promised to use the word 'genocide' to describe the 1915 massacre by Turks of Armenians -- a pledge he made when seeking Armenian-American votes"" and that ""Obama regards Turkey -- the only Muslim majority country in NATO -- as a more crucial ally than Armenia."" However, the source document does not mention the White House's view, so the phrase ""The White House views Turkey as a more crucial ally than Armenia"" is not supported. The part about Pope Francis, George Clooney, and the Kardashians taking a moral position and calling it the Armenian genocide is supported by the source document stating, ""It's a moral position taken by Pope Francis, actor George Clooney and even by the Kardashians.""",0,0,1
HaluSum000533-1,0,"The Armenian genocide, which Turkey calls a ""widely documented fact"" and which has been acknowledged by various figures, remains a controversial topic. President Obama's failure to use the word ""genocide"" to describe the massacre has caused concern, but Turkey's role as a key ally in combating ISIS, amongst other things, presents a challenge to the US.",1,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence contains a mix of accurate and inaccurate information. The accurate part is that President Obama's failure to use the word ""genocide"" has been noted, and Turkey's role as a key ally is indeed a challenge for the US. However, the sentence inaccurately attributes the phrase ""widely documented fact"" to Turkey, when in fact, the source document states that then-Sen. Obama described the Armenian genocide as a ""widely documented fact supported by an overwhelming body of historical evidence,"" and it is Turkey that denies this history, with the Turkish Foreign Minister stating, ""We cannot define what happened in 1915 as a genocide.""",0,0,1
HaluSum000534-0,0,"Experts have raised red flags about the warming of planet by 2 degrees Celsius. John Sutter: This one little number is significant as a way to focus world's attention on problem.
",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The first part of the sentence is supported by the source document, which states, ""Science has continued to raise red flags about 2 degrees of warming."" However, the second part of the sentence, ""John Sutter: This one little number is significant as a way to focus world's attention on problem,"" is not directly supported by the source document. While the source document does mention that the 2-degree threshold is like the ""north star"" for climate negotiations and carries huge importance, it does not contain a direct quote from John Sutter stating the sentence as it is presented.",0,0,1
HaluSum000534-1,0,"Humans will be living on a planet that's 2 degrees Celsius (3.6 Fahrenheit) warmer than it was before humans started burning fossil fuels. Climate experts say that this 2-degree mark is not a cause for concern, and that it will not affect life on this planet. Additionally, many world leaders have abandoned the notion of keeping warming to 2 degrees Celsius, saying it's too ambitious.",1,"These are hallucinations because:
 The sentence contains multiple inaccuracies when compared to the source document. The source document states, ""Humans never have lived on a planet that's 2 degrees Celsius (3.6 Fahrenheit) warmer than it was before we started burning fossil fuels,"" which contradicts the claim that humans will be living on such a planet. Furthermore, the source document clearly indicates that crossing the 2-degree mark is a significant risk and is a cause for concern, stating, ""climate experts say we risk fundamentally changing life on this planet if we do cross that 2-degree mark."" This directly contradicts the sentence's claim that climate experts say the 2-degree mark is not a cause for concern. Lastly, the source document mentions that more than 100 nations, including the United States, signed the Copenhagen Accord, agreeing that 2 degrees would be too much, which contradicts the claim that many world leaders have abandoned the notion of keeping warming to 2 degrees Celsius.",0,0,1
HaluSum000535-0,0,"Ohio Gov. John Kasich: Washington is gridlocked, but states can make a difference. He says Ohio has gone from a budget deficit to surplus, from losing jobs to creating them.
",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence is partially supported by the source document. The source document does mention Ohio's transition from a budget deficit to a surplus and from losing jobs to creating them. However, the source document does not specifically attribute these statements to Ohio Governor John Kasich, nor does it mention his views on Washington being gridlocked. The attribution to John Kasich and his views on Washington's gridlock are not supported by the source document.",0,0,1
HaluSum000535-1,0,"Governor John Kasich says he has the formula for success in politics and life, including values like empathy, teamwork and faith. He claims that these values have transformed Ohio from a state in crisis to a thriving, prosperous state with new jobs, tax cuts and a balanced budget. Kasich says these same values will allow America to overcome its current gridlock in Washington D.C.",1,"These are hallucinations because:
 PARTIAL NEUTRAL. The source document does not explicitly mention ""Governor John Kasich"" by name, so the attribution of the quote to him is not supported. However, the values mentioned such as ""empathy, teamwork and faith"" align with the values listed in the source document. The claims about Ohio's transformation and the application of these values to overcome gridlock in Washington D.C. are supported by the source document's narrative of Ohio's success and the suggestion that the same approach could work for the nation.",0,0,1
HaluSum000536-0,0,"Gloria Borger: Hillary Clinton's team is doing all it can to make her appear relatable to ordinary people. She asks if the most famous woman in the world can really connect with ordinary voters?
",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence is partially supported by the source document which discusses the efforts of Hillary Clinton's team to make her seem relatable and the challenges of connecting with ordinary voters. However, the source document does not mention Gloria Borger, so the attribution of the statement to her is not supported.",0,0,1
HaluSum000536-1,0,Hillary Clinton is struggling to connect with voters as her campaign team tries desperately to make her appear relatable to ordinary Americans.,1,"These are hallucinations because:
 PARTIAL NEUTRAL. The source document does discuss the challenges Hillary Clinton faces in appearing relatable to ordinary Americans, as seen in the discussion of her efforts to seem less like a ""big shot"" and the mention of her spending time at diners. However, the source document does not explicitly state that her campaign team is ""desperate,"" nor does it characterize her connection with voters as ""struggling."" Therefore, the desperation and struggle are not supported by the source document.",0,0,1
HaluSum000537-0,0,"Most Americans say businesses should not discriminate against same-sex weddings. Public opinion has shifted on the issue since last fall. Indiana passed and later changed its religious freedom law after public outcry.
",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The first part of the sentence ""Most Americans say businesses should not discriminate against same-sex weddings"" is supported by the source document stating ""Nearly 6 in 10 Americans say that businesses that provide wedding-related services should be required to provide those services to same-sex couples in the same way they would all other customers."" However, the second part of the sentence ""Public opinion has shifted on the issue since last fall"" is not explicitly supported by the source document, although it does mention a shift from a Pew Research Center poll conducted last fall, which could imply a shift in public opinion. The third part of the sentence regarding Indiana's law is supported by the source document, which details the controversy and subsequent changes to the law.",0,0,1
HaluSum000537-1,0,"A Michigan auto repair shop has sparked controversy by refusing service to homosexual customers despite most Americans supporting equal treatment for same-sex weddings. The Pew Research Center conducted a poll last fall which found 49% of Americans supporting businesses being required to serve same-sex couples, whereas a new CNN/ORC poll finds the figure to be 57%. Indiana's Religious Freedom Restoration Act has also caused uproar since being signed into law by Republican governor Mike Pence in March, with Apple, Walmart, and the NCAA all speaking out against it. The law has led to a nationwide debate about whether businesses should be permitted to refuse service to gay and lesbian couples on religious grounds. Conservative Republicans strongly support allowing such businesses to refuse service for religious reasons, with 74% in favor, while moderate and liberal Republicans say that they should be required to serve all couples the same way.",1,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence ""A Michigan auto repair shop has sparked controversy by refusing service to homosexual customers despite most Americans supporting equal treatment for same-sex weddings."" is not supported by the source document because the document does not mention any specific incident involving a Michigan auto repair shop refusing service to homosexual customers. However, the rest of the sentence is supported by the source document, which states that 57% of Americans believe businesses should be required to serve same-sex couples and mentions the controversy over Indiana's Religious Freedom Restoration Act. The percentages of Americans supporting businesses being required to serve same-sex couples from the Pew Research Center and CNN/ORC polls are correctly cited. The source document also confirms that Apple, Walmart, and the NCAA spoke out against the Indiana law, and that there is a divide among Republicans regarding the issue, with conservative Republicans more likely to support the right to refuse service for religious reasons.",0,0,1
HaluSum000538-0,0,"Australian and Philippines governments given notice their nationals will be executed in 72 hours. They include Philippines maid Mary Jane Velos and Australians Andrew Chan and Myuran Sukumaran. Australia has repeatedly appealed for clemency for the pair.
",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence is partially correct in stating that Australians Andrew Chan and Myuran Sukumaran are among the nationals to be executed, and that Australia has appealed for clemency for the pair, as supported by the source document: ""The ten on death row, which also include two Australian citizens Andrew Chan and Myuran Sukumaran... Australia has repeatedly appealed for clemency for the pair."" However, the sentence incorrectly implies that the Philippines government was given a 72-hour notice for the execution of Mary Jane Veloso, which is not supported by the source document. The source document only mentions that Veloso herself was given the 72-hour notice, as indicated by: ""Mary Jane Veloso, told CNN Sunday that Veloso had telephoned her sister on Saturday at about 5:30 p.m. local time and said her execution will take place on Tuesday, April 28."" There is no mention of the Philippines government being given such a notice.",0,0,1
HaluSum000538-1,0,"Indonesia has given notice of execution to nine foreign prisoners, while one French national has filed a successful challenge so his sentence has been delayed. The prisoners, including two Australians and a Philippines maid, are set to face the firing squad in the next 72 hours. The Australian and Philippines governments have pleaded for clemency, but their requests have been ignored by the Indonesian government.",1,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence ""Indonesia has given notice of execution to nine foreign prisoners"" is supported by the source document stating ""Nine of ten mostly foreign prisoners on death row in Indonesia have been given 72 hours notice ahead of their execution."" However, the part of the sentence stating ""one French national has filed a successful challenge so his sentence has been delayed"" is not entirely accurate. The source document specifies that French national Serge Atlaoui had filed a challenge and his sentence has been delayed, but it does not mention the challenge being successful. Additionally, the claim that ""The Australian and Philippines governments have pleaded for clemency, but their requests have been ignored by the Indonesian government"" is partially supported. The source document does mention that the Australian government has been seeking clemency and that the Philippines maid's lawyer is acting on her behalf, but it does not explicitly state that their requests have been ignored; it only mentions that clemency petitions were denied by President Joko Widodo in late 2014. The source document also does not confirm that the executions are set to take place within the next 72 hours from the notice; it only states that there will be no execution less than 72 hours after notification.",0,0,1
HaluSum000539-0,0,"The two moms from ""Big Bang Theory"" guest star this week. ""Backstrom,"" ""Blue Bloods"" are among the week's season finales. Comedy ""Younger"" is gaining big buzz.
",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The source document states that ""Sheldon and Leonard's moms are back,"" which supports the part of the sentence about the two moms from ""The Big Bang Theory."" However, the source document does not mention that they are ""guest stars"" this week, nor does it describe ""Younger"" as ""gaining big buzz."" The information about ""Backstrom"" and ""Blue Bloods"" having season finales is supported by the source document.",0,0,1
HaluSum000539-1,0,"""Big Bang Theory"" features two of the best actresses on TV while ""Younger"" deals with a secret generation gap. ""Backstrom"" and ""Blue Bloods"" are wrapping up their finales, and Scarlett Johansson is hosting ""Saturday Night Live"".",1,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence is mostly correct, but the part about ""Backstrom"" and ""Blue Bloods"" wrapping up their finales is not supported by the source document. The source document states that ""Backstrom"" and ""Blue Bloods"" have their season finales, but it does not specify that they are wrapping up their finales.",0,0,1
HaluSum000540-0,0,"Dr. Kristen Lindsey has since removed the post of her holding the dead cat by an arrow. Her employer fired her; the sheriff's office is investigating. Activist offers $7,500 reward.
",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence is partially correct as the source document states that ""She removed her controversial post then eventually shut down her Facebook page,"" which supports the first part of the sentence. It also confirms that ""The clinic fired Lindsey,"" which supports the second part. The sheriff's office investigation is mentioned, ""The sheriff's office in Austin County, where the cat was apparently shot, is investigating,"" which supports the third part. However, the source document does not specify that the activist offering the reward is the same person who made the initial claim about the cat's identity, so the connection between the activist offering the reward and the claim about the cat being a pet is not supported by the source document. The reward is indeed offered by Becky Robinson of Alley Cat Allies, as stated in the source document.",0,0,1
HaluSum000540-1,0,"Dr. Kristen Lindsey may face charges after shooting and killing a feral cat and posting a proud photo of it on social media. Animal rights activists have condemned her actions, but some of her supporters have spoken out in her defense. Lindsey's employer, the Washington Animal Clinic, has fired her and publicly distanced themselves from her actions. The sheriff's office is investigating, and Lindsey may face legal consequences for her actions.",1,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence ""Dr. Kristen Lindsey may face charges after shooting and killing a feral cat and posting a proud photo of it on social media"" is partially supported by the source document, which states that ""Lindsey could face charges"" and describes the incident of her shooting a cat and posting it on Facebook. The part about ""Animal rights activists have condemned her actions"" is supported as the source document mentions ""Animal rights activists are pushing for charges."" However, the claim that ""some of her supporters have spoken out in her defense"" is not supported by the source document, which only quotes one customer, Shannon Stoddard, defending Lindsey. The statement ""Lindsey's employer, the Washington Animal Clinic, has fired her and publicly distanced themselves from her actions"" is supported by the source document, which states ""The clinic fired Lindsey"" and ""publicly distanced itself from her actions."" Lastly, the part ""The sheriff's office is investigating, and Lindsey may face legal consequences for her actions"" is supported by the source document mentioning that ""the sheriff's office in Austin County, where the cat was apparently shot, is investigating.""",0,0,1
HaluSum000541-0,0,"Coast Guard says about 50 people were rescued from Mobile Bay. More than 100 sailboats took part in the Dauphin Island Race, an annual event.
",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The first part of the sentence ""Coast Guard says about 50 people were rescued from Mobile Bay"" is supported by the source document: ""as many as 50 people in all were rescued from the water, the Coast Guard said."" However, the second part of the sentence ""an annual event"" is not supported by the source document, which does not specify the frequency of the Dauphin Island Race.",0,0,1
HaluSum000541-1,0,A massive storm in Alabama led to the death of one person and the capsizing of several sailboats during a regatta in Mobile Bay on Saturday afternoon.,1,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence ""A massive storm in Alabama led to the death of one person"" is not supported because the source document states ""Jeff Carter, deputy director of Mobile County Emergency Management, said his department is reporting that one person may have died,"" which indicates that the death is not confirmed but only reported as a possibility. The rest of the sentence about the capsizing of several sailboats during a regatta in Mobile Bay on Saturday afternoon is supported by the source document.",0,0,1
HaluSum000542-0,0,"Concerns growing for people trapped higher up the mountain. Helicopters begin airlifting injured people from the base camp in Nepal. Climber reports at least 17 dead; many others injured, missing or stuck.
",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence is partially supported by the source document. The source document does mention ""concerns were growing for the groups of climbers stuck farther up the 29,035-foot (8,848-meter) mountain in Camps 1 and 2,"" which supports the first part of the sentence about concerns for people trapped higher up the mountain. It also states that ""The airlifts of those with the most severe injuries began Sunday morning after the weather cleared,"" which supports the second part of the sentence about helicopters beginning to airlift injured people from the base camp. However, the source document specifies that ""at least 17 people killed, dozens injured and many others missing,"" but does not mention the exact number of people stuck, so the last part of the sentence mentioning ""many others injured, missing or stuck"" is not fully supported with specific numbers for those missing or stuck.",0,0,1
HaluSum000542-1,0,"The earthquake that hit Nepal on Saturday sparked chaos and devastation on Mount Everest. Multiple climbers were injured or trapped after avalanches buried large sections of the base camp. The situation grew worse after a strong aftershock hit the area. Rescuers struggled to dig out the injured, and snow continued to fall, making visibility difficult. With helicopters unable to rescue everyone, there are concerns for climbers trapped farther up the mountain. One American executive at Google and a medic from New Jersey were among the dead.",1,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence is mostly supported by the source document, which describes the chaos and devastation on Mount Everest due to the earthquake, the avalanches that buried parts of the base camp, the strong aftershock, the rescuers' struggle, and the snowfall that hampered visibility. It also mentions the American executive at Google and the medic from New Jersey among the dead. However, the part about ""helicopters unable to rescue everyone"" is not supported by the source document, which states that helicopters began airlifting those with the most severe injuries after the weather cleared and that ropes and other gear were being helicoptered to the people trapped above the icefall. The source document does not state that helicopters were unable to rescue everyone, only that it was practically impossible to get all the climbers off with helicopters due to the number of people up there.",0,0,1
