EncounterID,SentenceID,Sentence,IsHallucination,GPTreason,GPTReasonCategoryLast,GPTReasonCategoryAll,GPTJudgement
HaluSum000918-0,0,"Hospital gowns have gotten a face-lift with help from fashion designers such as Diane von Furstenberg. What patients wear needs to be comfortable yet allow health professionals access during exams. Patient satisfaction is linked to the size of Medicare payments hospitals get.
",0,"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which mentions that hospital gowns have been redesigned with the help of fashion designers, including Diane von Furstenberg, to be more comfortable and provide proper access for health professionals during exams. It also states that patient satisfaction influences Medicare payments to hospitals. Therefore, there is no hallucination present in this sentence.",12,['12'],0
HaluSum000918-1,0,"Hospitals across America have been receiving major renovations, including updating their gowns to new fashionable designs. Patients can now choose from a wide range of styles, such as robes or pajamas, allowing them to feel more comfortable and less vulnerable during their stay. The new garments have been a hit with patients, leading to higher satisfaction scores and increased Medicare payments.",1,"These are hallucinations because:
 Hallu_7. The source document does mention that hospitals are updating their gowns and that patient satisfaction has increased, but it does not support the claim that ""Patients can now choose from a wide range of styles, such as robes or pajamas,"" nor does it state that this has led to increased Medicare payments. The missing information changes the meaning of the fact stated.",7,['7'],1
HaluSum000919-0,0,"Twin sister of Freddie Gray asks for people to stop breaking things, scuffling with cops. Fans are permitted to exit Camden Yards after briefly being told to stay put. 12 people arrested during protests, police commissioner says.
",0,"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which mentions that Freddie Gray's twin sister asked for the violence to stop, that fans were initially held inside the ballpark but were later allowed to leave, and that twelve people were arrested during the protests as stated by the police commissioner.",12,['12'],0
HaluSum000919-1,0,Protesters in Baltimore attacked police and vandalized stores while demonstrating against the arrest of Freddie Gray. The violence lasted for hours and resulted in numerous arrests. Family members and friends of Gray have called for peaceful protests in the aftermath of the incident.,1,"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which mentions that protesters got into altercations with police, some demonstrators threw objects, police cars were damaged, and stores were vandalized. It also states that twelve people were arrested and that Freddie Gray's family called for peaceful protests. Therefore, the sentence does not contain hallucinated information.",12,['12'],0
HaluSum000920-0,0,"Swiss Professor Jean-Pierre Wolf is pioneering the use of lasers to affect the weather. He suggests lasers could also be used to limit the impact of climate change.
",0,"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which states that Swiss physicist Jean-Pierre Wolf is working on using focused laser beams to affect the weather and that affecting the weather could be one of the best bets at limiting the impact of climate change.",12,['12'],0
HaluSum000920-1,0,"With the use of focused laser beams, Swiss physicist Jean-Pierre Wolf hopes to control and redirect hurricanes, as well as selectively kill cancer cells with no human casualties.",1,"These are hallucinations because:
 Hallu_7. The source document mentions that lasers could potentially ""reduce the occurrence of hurricanes"" and ""identify and selectively kill cancer cells,"" but it does not support the claim that lasers can ""control and redirect hurricanes,"" nor does it mention ""with no human casualties."" The missing information changes the meaning of the factual claims.",7,['7'],1
HaluSum000921-0,0,"Most of those released were women and children. Freed Yazidis sent to capital of Iraq's Kurdish region.
",0,"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document which states, ""Most of those released were women and children; the rest were ill or elderly,"" and ""The freed Yazidis were received by Peshmerga, who sent them to the Kurdish regional capital, Irbil."" Therefore, there is no hallucination present in this sentence.",12,['12'],0
HaluSum000921-1,0,"ISIS, who have been suffering great losses as a result of the coalition's airstrikes, has chosen to release 228 Yazidis in a show of good faith. The terrorists had decided to let go the ill and elderly, as well as women and children, who had survived their brutal capture.",1,"These are hallucinations because:
 Hallu_8. The grounding source does not provide any information that the release of the Yazidis was a ""show of good faith"" or that it was related to ISIS suffering losses due to airstrikes. The source also does not confirm the terrorists' decision-making process regarding the release. The source does mention the release of 228 Yazidis and that they were ill, elderly, women, and children, but the motivation behind the release is not stated, making the claim about ""show of good faith"" and the reasoning behind the decision unsupported.",8,['8'],1
HaluSum000922-0,0,"A lawyer for Dr. Anthony Moschetto says the charges against him are baseless. Moschetto, 54, was arrested for selling drugs and weapons, prosecutors say. Authorities allege Moschetto hired accomplices to burn down the practice of former associate.
",0,"These are hallucinations because:
 Hallu_1. The source document does not use the word ""baseless"" to describe the charges against Dr. Anthony Moschetto. Instead, his attorney calls the allegations ""completely unsubstantiated."" Additionally, while the source document does mention Moschetto's arrest and the allegations of selling drugs and weapons, it does not specify that he was arrested for those reasons alone. The document also details a broader scope of charges including criminal solicitation, conspiracy, burglary, arson, criminal prescription sale, and weapons charges. Furthermore, the document does not state that Moschetto hired accomplices specifically to burn down the practice of a former associate; it alleges that he was involved in a plot to harm or kill another physician and that the arson was part of that plot.",1,['1'],1
HaluSum000922-1,0,"Dr. Anthony Moschetto, a respected cardiologist from New York, has been wrongly accused of soliciting the murder of a rival physician. Attorney Randy Zelin has stated that the charges against his client are unfounded and Moschetto is presumed to be innocent. While the investigation began with a routine probe into the sale of prescription drugs, the underlying motive is still unclear. Moschetto is currently out on bond and is working towards getting back to his patients.",1,"These are hallucinations because:
 Hallu_8. The sentence ""Dr. Anthony Moschetto, a respected cardiologist from New York, has been wrongly accused of soliciting the murder of a rival physician"" contradicts the source document which states that Dr. Moschetto was charged in connection with a plot to harm or kill another doctor. The source document does not support the claim that he has been ""wrongly accused,"" as it only reports on the charges and the ongoing legal process. Additionally, the phrase ""the underlying motive is still unclear"" is not supported by the source document, which details a professional dispute as the motive behind the alleged plot.",8,['8'],1
HaluSum000923-0,0,"Patients flood hospitals in Nepalese capital after devastating earthquake. CNN's Dr. Sanjay Gupta helps with girl's operation at Nepalese medical team's request. ""This is as bad a situation as I've ever seen,"" Gupta says.
",0,"These are hallucinations because:
 Hallu_12. The sentence provided is supported by the source document, which mentions that many injured people have flooded Kathmandu's hospitals following the earthquake, and that Dr. Sanjay Gupta assisted with an operation at the request of a Nepalese medical team. Additionally, the quote from Gupta about the severity of the situation is also present in the source document. Therefore, there is no hallucination present in this sentence.",12,['12'],0
HaluSum000923-1,0,"CNN's Dr. Sanjay Gupta saved the life of Selena Dohal, an 8-year-old girl who suffered a fractured skull during an earthquake in Nepal. Despite suboptimal conditions, the operation was a success and her prognosis is good. The hospital is struggling to keep up with the influx of patients, with more pouring in as rescue operations continue. The situation is so dire that the hospital is asking anyone to pitch in and help.",1,"These are hallucinations because:
 Hallu_8. The sentence ""CNN's Dr. Sanjay Gupta saved the life of Selena Dohal"" suggests that Dr. Gupta was solely responsible for the success of the operation, which contradicts the source document that states ""Gupta helped doctors at Bir Hospital in Kathmandu perform a craniotomy"" indicating it was a team effort. The rest of the sentence is supported by the source document.",8,['8'],1
HaluSum000924-0,0,"21-year-old student Jackson Gordon has designed and built a functional Batsuit. Made with money raised on Kickstarter, the outfit has received a prestigious endorsement.
",0,"These are hallucinations because:
 Hallu_1. The source document does not mention that the outfit has received a ""prestigious endorsement."" While it does state that Legendary, the production company behind the films, has taken note of his design and given it their seal of approval, this does not necessarily equate to a prestigious endorsement.",1,['1'],1
HaluSum000924-1,0,"Philadelphia University student Jackson Gordon has designed a new Batman outfit that is stronger and more functional than the original. Through a successful Kickstarter campaign, he was able to raise enough funds to produce the suit with materials that are cut, slash and stab resistant. His design has received rave reviews and is already being sold to the public.",1,"These are hallucinations because:
 Hallu_7. The source document does mention that Jackson Gordon designed a new Batsuit and raised funds through Kickstarter, but it does not state that the suit is ""stronger and more functional than the original."" Additionally, while the source document does say that the materials are cut and slash resistant, it does not confirm that the suit is already being sold to the public; it only mentions that he has begun manufacturing the cowls and that jackets will go up for sale ""in the next couple of weeks."" Therefore, the claim that the suit is already being sold to the public changes the meaning of the fact stated in the source document.",7,['7'],1
HaluSum000925-0,0,"The recruiting tactics used by ISIS differ from those traditionally employed by al Qaeda. ISIS benefits from a media environment that amplifies its propaganda, officials say.
",0,"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document which states, ""Like a new rock band storming the music charts, ISIS has benefited from a media environment that amplifies its propaganda, law enforcement officials said."" and also discusses the differences in recruitment tactics between ISIS and al Qaeda. Therefore, the sentence is not a hallucination.",12,['12'],0
HaluSum000925-1,0,ISIS has successfully taken over al Qaeda as America's top terrorist threat due to their clever online propaganda tactics and countless recruitment of young Americans.,1,"These are hallucinations because:
 Hallu_1. The source document does not state that ISIS has taken over al Qaeda as America's top terrorist threat, nor does it mention the recruitment of ""countless young Americans."" It does discuss ISIS's savvy propaganda and the challenges it poses compared to al Qaeda, but it does not make a direct comparison of threat level or quantify the recruitment of Americans.",1,['1'],1
HaluSum000926-0,0,"More than 1,800 deaths reported after Nepal earthquake. Rescue efforts range from digging by hand to military deployments.
",0,"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which states, ""The magnitude-7.8 earthquake has killed more than 1,800 people,"" and mentions various rescue efforts, including neighbors and officials digging by hand and military deployments from countries like India and China. Therefore, the sentence is not hallucinated.",12,['12'],0
HaluSum000926-1,0,"The earthquake in Nepal has caused massive damage and resulted in more than 1,800 deaths. The rescue efforts include military forces, international aid and a new initiative from Google to locate missing persons.",1,"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which mentions the death toll of more than 1,800 people, the involvement of military forces and international aid, and the initiative from Google to locate missing persons.",12,['12'],0
HaluSum000927-0,0,"A total of 47 bodies have been exhumed from two mass graves. Iraqis find mass graves inside presidential palace compound in Tikrit. ISIS claimed to have executed 1,700 Iraqi soldiers captured outside Camp Speicher.
",0,"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which states that ""A total of 47 bodies have been exhumed from two of the 11 mass graves discovered in Tikrit,"" and ""ISIS claimed to have executed that many soldiers captured in June outside Camp Speicher."" Therefore, there is no hallucination present in this sentence.",12,['12'],0
HaluSum000927-1,0,"Thousands of decomposed bodies of Iraqi soldiers have been discovered in newly liberated Tikrit, with grieving Iraqis gathering to pray over the remains. The bodies had their hands bound, and some were found floating in a river. The bodies will be sent to Baghdad for DNA tests, but it may take weeks or months to exhume all of them. Prime Minister Haider al-Abadi has promised to detain those involved in the killings, and Human Rights Watch has called the incident the ""largest reported incident"" of a massacre.",1,"These are hallucinations because:
 Hallu_2. The source document states ""Up to 1,700 bodies may be recovered,"" which contradicts the claim of ""thousands"" in the sentence. Additionally, the source document does not mention that ""some were found floating in a river,"" which is a detail added in the sentence that is not supported by the source document. The rest of the sentence is supported by the source document.",2,['2'],1
HaluSum000928-0,0,"A French rescue team finds Rishi Khanal more than three days after the quake. A 4-month-old baby is reported to have been rescued after 22 hours in rubble.
",0,"These are hallucinations because:
 Hallu_1. The first part of the sentence is supported by the source document, which states that Rishi Khanal was rescued by a French team after 82 hours. However, the second part of the sentence regarding the 4-month-old baby being rescued after 22 hours is not supported by the source document, which only states that the baby was rescued ""at least 22 hours after the quake struck"" without specifying the exact time.",1,['1'],1
HaluSum000928-1,0,"Nepali military teams worked tirelessly to rescue survivors from the earthquake rubble within hours, including a 4-month-old baby and a woman trapped for 36 hours. Rishi Khanal, however, was found by a French search and rescue team after more than five days of being stuck under the rubble.",1,"These are hallucinations because:
 Hallu_2. The source document states that Rishi Khanal was trapped for ""82 hours"" which is approximately 3.5 days, not ""more than five days"" as claimed in the sentence. The rest of the sentence is supported by the source document.",2,['2'],1
HaluSum000929-0,0,"Indonesia executed eight drug smugglers Wednesday morning. Mary Jane Veloso was meant to be the ninth but was given reprieve. Supporters, family ""overjoyed"" -- Indonesia stresses it's just a delay.
",0,"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which states that eight of Mary Jane Veloso's fellow death row inmates were executed and she was spared for the time being. The source also mentions that her supporters and family were ""overjoyed"" with the news and that the Indonesian President stressed that the execution was delayed, not canceled.",12,['12'],0
HaluSum000929-1,0,"Filipina maid Mary Jane Veloso was found guilty of smuggling $500,000 worth of heroin into Indonesia and was due to be executed along with eight other death row inmates, but just hours before her scheduled execution, she was found to be innocent and granted freedom. After extensive investigation and legal proceedings, it was discovered that Veloso had been the victim of human trafficking and had not knowingly carried drugs into the country. Her supporters around the world have been rejoicing at the news of her release.",1,"These are hallucinations because:
 Hallu_8. The source document does not support the claim that Mary Jane Veloso was found to be innocent and granted freedom. Instead, it states that her execution was postponed due to new developments in her case, specifically the surrender of her alleged recruiter in the Philippines. The document also mentions that the execution was delayed, not canceled, and there is no mention of her being released. The sentence hallucinates the outcome of her legal situation.",8,['8'],1
HaluSum000930-0,0,"Protests spread to New York and Denver, with more scheduled for other cities. More than 100 people arrested in Baltimore this week are released.
",0,"These are hallucinations because:
 Hallu_7. The first part of the sentence is supported by the source document, which mentions that more than 100 people were arrested in New York and that Denver police arrested 11 people. However, the second part of the sentence, ""More than 100 people arrested in Baltimore this week are released,"" is missing the crucial information that they were released without charges, which changes the meaning of the fact stated.",7,['7'],1
HaluSum000930-1,0,"The Baltimore riots have escalated across the nation, resulting in numerous arrests and violent clashes with police. Protesters demanded accountability for the death of Freddie Gray, leading to a night of chaos across the country. Despite the forceful response from law enforcement, many activists refused to back down, fueling even more unrest.",1,"These are hallucinations because:
 Hallu_8. The grounding source does not support the claim that the Baltimore riots have escalated across the nation, nor does it mention a night of chaos across the country. It does mention over 100 people arrested in New York and 11 in Denver, but it does not describe this as a nationwide escalation of riots. The source also does not support the claim that activists refused to back down, fueling even more unrest. Instead, it describes the streets of Baltimore as calm and mentions peaceful protests.",8,['8'],1
HaluSum000931-0,0,"Police arrest demonstrators near Union Square in New York. Protests also held in Washington, Minneapolis and Boston.
",0,"These are hallucinations because:
 Hallu_1. The source document does not mention that police arrested demonstrators near Union Square in New York; it only states that protesters were met by police officers and that at least 20 people were placed in zip ties. The second part of the sentence about protests being held in Washington, Minneapolis, and Boston is supported by the source document.",1,['1'],1
HaluSum000931-1,0,"Police in New York have detained over 60 protesters, who were chanting ""Black Lives Matter"" and ""Justice for Freddie Gray"" in support of Baltimore. Demonstrations also took place in Washington, Minneapolis, Boston, and across the country. Violence erupted in Ferguson, where three people were shot, according to police. The protest in Los Angeles also led to six people being arrested.",1,"These are hallucinations because:
 Hallu_1. The source document does not state that the police in New York detained over 60 protesters; it mentions that a law enforcement source told CNN that more than 60 people were arrested during the demonstrations, but it does not specify that this number was in New York. The rest of the sentence is supported by the source document.",1,['1'],1
HaluSum000932-0,0,"Zuriel Oduwole is a 12-year-old filmmaker. To date, she has interviewed 14 heads of state.
",0,"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document which states that Zuriel Oduwole is described as ""the world's youngest filmmaker"" at the age of 12 and has interviewed 14 heads of state. Therefore, there is no hallucination present in this sentence.",12,['12'],0
HaluSum000932-1,0,"Zuriel Oduwole, a young Nigerian-American filmmaker, has taken the world by storm with her documentaries on African issues. At just 12 years old, she has already interviewed 14 political leaders and business leaders, including Mr. Aliko Dangote. Her latest project, ""A Promising Africa"", has been released in several countries to showcase a positive image of the continent. In addition to her documentary career, Oduwole is also an advocate for girls' education and has traveled to nine countries to speak to over 21,000 children. Despite her busy schedule, Oduwole manages to balance her work with her studies, thanks to her parents' support.",1,"These are hallucinations because:
 Hallu_1. The sentence is mostly supported by the source document, but the source does not mention that Zuriel Oduwole is ""Nigerian-American."" It only mentions her father is Nigerian and her mother is Mauritian, and she was born in California. The rest of the sentence is supported by the source document.",1,['1'],1
HaluSum000933-0,0,"L'Hermione is a painstaking replica of an 18th century ship of the same name. The original fought with American colonists against the British in the Revolutionary War.
",0,"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which states ""L'Hermione, with three sail masts and bright royal blue and gold markings, is a painstaking replica of an 18th century French frigate that fought with the United States' founding fathers in the War of Independence."" Therefore, there is no hallucination present in this sentence.",12,['12'],0
HaluSum000933-1,0,"The United States has launched a new ship called L'Hermione, which is a replica of the original ship that fought in the Revolutionary War. The ship has three sail masts and is painted red and white, with gold markings. It will sail to France to retrace Lafayette's journey, which was undertaken 235 years ago. The ship will tour 12 ports along the East Coast before finishing in New York City for the Fourth of July.",1,"These are hallucinations because:
 Hallu_8 and Hallu_5. The source document states that France launched the replica of L'Hermione, not the United States. Additionally, the ship is described as having ""bright royal blue and gold markings,"" not red and white. The direction of the journey is also incorrect; the ship set sail for Virginia in the United States, not to France. The rest of the sentence about retracing Lafayette's journey and touring 12 ports along the East Coast aligns with the source, but the errors in the launching nation, color, and direction of the journey are significant contradictions.",5,"['5', '8']",1
HaluSum000934-0,0,"Nepalese authorities struggle with trying to coordinate a massive influx of international aid. Relief organizations say lots of aid supplies remain stuck in cargo aircraft on the tarmac. Damaged roads and infrastructure have hampered distribution efforts and rescue teams trying to access remote areas.
",0,"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which mentions the challenges faced by the Nepalese government and army in coordinating the influx of humanitarian aid, the congestion at Tribhuvan International Airport with cargo planes, and the difficulties in accessing remote areas due to damaged infrastructure.",12,['12'],0
HaluSum000934-1,0,"The Nepalese government has responded quickly following the recent earthquake, leading a coordinated international aid operation. Thanks to the efforts of the government and humanitarian organizations, aid supplies have been able to reach all affected areas, including remote regions. Relief workers have reported that distribution has been efficient and supplies are being received by those in need. The government has been praised for its effective handling of the earthquake response.",1,"These are hallucinations because:
 Hallu_8. The source document states that the Nepalese government and army are facing challenges in coordinating and organizing the aid, with issues at the airport, inaccessible remote areas, and difficulties in transporting goods. It also mentions that the government has not been able to provide relief to all affected areas and that the operation to get aid to survivors is still ""very ad hoc."" Therefore, the claim that the government has responded quickly and efficiently, and that aid has reached all affected areas is contradicted by the source document.",8,['8'],1
HaluSum000935-0,0,"San Bernardino sheriff says 10 deputies have been put on leave. Video from a news helicopter shows deputies punching and kicking a man repeatedly.
",0,"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which states, ""Ten deputies identified as being involved in the case have been put on paid administrative leave, McMahon said Friday,"" and ""The video shows deputies using a stun gun on him and then repeatedly kicking and hitting him."" Therefore, there is no hallucination present in this sentence.",12,['12'],0
HaluSum000935-1,0,"San Bernardino sheriff confirms that excessive force was used on a suspect who led authorities on a wild chase through California hills, ending with the suspect being beaten by deputies in full view of a news helicopter. FBI is investigating the civil rights violations while 10 deputies involved in the case have been put on paid leave.",1,"These are hallucinations because:
 Hallu_8. The source document does not confirm that the sheriff acknowledged the use of excessive force. It only states that criminal investigations have begun into the actions of deputies as well as the suspect, and an internal investigation has been launched. The sentence also correctly states that the FBI is investigating and that 10 deputies have been put on paid leave, but the claim about the sheriff confirming excessive force is not supported by the source document.",8,['8'],1
HaluSum000936-0,0,"Sewol ferry sank a year ago off the coast of South Korea, killing 304 people. Families hold protests, vigils, say not much has been resolved since sinking. Government has yet to decide whether to raise the ferry.
",0,"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which states that the Sewol ferry sank, resulting in the deaths of 304 people, and that families feel unresolved issues remain. The document also mentions the government's consideration of salvaging the ferry. Therefore, the sentence is not hallucinated.",12,['12'],0
HaluSum000936-1,0,"The South Korean government has announced plans to raise the Sewol ferry, which sank a year ago, killing 304 people. Families of the victims have expressed relief that the decision has finally been made, but concerns exist about the safety of the operation due to the age and condition of the ferry. President Park Geun-hye has promised that an independent investigation will be held to determine the cause of the disaster and ensure that it never happens again.",1,"These are hallucinations because:
 Hallu_7. The source document does mention plans to raise the Sewol ferry and President Park Geun-hye's comments on the salvage operation, but it does not state that families of the victims have expressed relief about the decision. Additionally, while there are concerns mentioned about the safety of the operation due to the age and condition of the ferry, the source does not attribute these concerns specifically to the families of the victims. The promise of an independent investigation by President Park Geun-hye is mentioned, but the source does not state that it is to ensure that such a disaster never happens again. Therefore, the sentence contains parts of information that are missing from the source, which changes the meaning of the facts stated.",7,['7'],1
HaluSum000937-0,0,"Maysak has sustained winds of more than 130 mph but is expected to weaken. It's forecast to hit the Philippines during the Easter weekend.
",0,"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which states that the storm's maximum sustained winds had declined to around 132 mph and that it is expected to lose more strength before reaching the Philippines. The timing of the potential landfall around Easter is also mentioned in the source. Therefore, the sentence is not hallucinated.",12,['12'],0
HaluSum000937-1,0,"Typhoon Maysak is expected to ravage the Philippine island of Luzon with powerful winds and heavy rain, potentially ruining Easter celebrations for many. The storm has already weakened, but still poses a serious threat to the predominantly Catholic nation.",1,"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which mentions that Typhoon Maysak could interrupt Easter celebrations due to heavy rains and potent winds, and that the storm has weakened but could still cause flooding and bring strong winds. Therefore, the sentence is not a hallucination.",12,['12'],0
HaluSum000938-0,0,"Katie and Dalton met as patients dealing with cystic fibrosis. Two years later, they were married. Dalton received a lung transplant, but Katie is still waiting.
",0,"These are hallucinations because:
 Hallu_7. The source document does not specify the exact timeline of their marriage in relation to their first meeting. It does mention that they met in 2009 and later refers to them as husband and wife, but it does not confirm that they were married two years after meeting. Additionally, while the document does state that Dalton received a lung transplant, it does not explicitly state that Katie is still waiting for hers at the time of the narrative, although it is implied she is in need of one. The missing information about the timeline of their marriage changes the meaning of the fact stated.",7,['7'],1
HaluSum000938-1,0,"After meeting online, Katie Donovan and Dalton Prager became a devoted couple and decided to get married. Despite the complications and dangers of meeting in person due to their cystic fibrosis, they met up and enjoyed a wonderful evening together. However, since then, the couple's health quickly deteriorated and they were unable to continue working. They are now relying on Medicaid and Medicare for medical treatment, but have faced numerous hurdles in trying to get Katie her lung transplant. Despite pleas and negotiations with the Centers for Medicare and Medicaid Services and efforts from the University of Pittsburgh Medical Center where Dalton received his transplant, they have been unable to get the transplant necessary to save Katie's life.",1,"These are hallucinations because:
 Hallu_1. The sentence is largely supported by the source document, but the part about ""efforts from the University of Pittsburgh Medical Center where Dalton received his transplant"" is not mentioned in the source document in relation to Katie's transplant efforts. The source document discusses the complications with Kentucky Medicaid and UPMC regarding Katie's care, not UPMC's efforts to help her get a transplant.",1,['1'],1
HaluSum000939-0,0,"Assyrians are an ancient Middle Eastern minority -- they are part of the rapidly dwindling Christian population of Iraq. After ISIS overran their villages, some Assyrians formed a militia to fight for survival against the terror group.
",0,"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which states that Assyrians are a Middle Eastern minority with a long history and that they formed their own militia called Dwekh Nawsha after ISIS overran their villages. The document also mentions the decline in the Christian population of Iraq, which the Assyrians are a part of. Therefore, the sentence does not contain hallucinated information.",12,['12'],0
HaluSum000939-1,0,"The dwindling Christian population in Iraq has formed a small militia group called Dwekh Nawsha to fight against ISIS. With only 40 fighters and a shortage of weapons, they coordinate closely with local Kurdish commanders and are hopeful for victory in the future.",1,"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which mentions the formation of Dwekh Nawsha, the current number of fighters, their coordination with Kurdish forces, and their situation and hopes regarding the fight against ISIS.",12,['12'],0
HaluSum000940-0,0,"For the first time ever, Ferguson's City Council will be half black. The two winning black candidates vowed to bring reform. The election was a critical test in this beleaguered city.
",0,"These are hallucinations because:
 Hallu_7. The source document states that ""two African-American candidates won their wards Tuesday night to make the six-member City Council 50% black,"" which supports the first part of the sentence. However, the source document does not mention that the two winning black candidates ""vowed to bring reform."" Additionally, the source document does not characterize the election as a ""critical test,"" although it does describe the city as ""beleaguered."" Therefore, the hallucination is due to missing information that changes the meaning of the candidates' intentions and the significance of the election.",7,['7'],1
HaluSum000940-1,0,"Ferguson's City Council has elected two African-American candidates to its six-member board after a 30% voter turnout. Both candidates promised reform and change, with Ella Jones becoming the first black woman to serve on the council. This historic election marks a new era of progress for the city after months of turmoil following the shooting of Michael Brown.",1,"These are hallucinations because:
 Hallu_7. The source document does mention the election of two African-American candidates and a 30% voter turnout, as well as Ella Jones becoming the first black woman on the council. However, the claim that ""Both candidates promised reform and change"" is not directly supported by the source document, which instead quotes Jones and Bell with different focuses, not explicitly a promise of ""reform and change."" The sentence also implies that the election directly marks a new era of progress, which is an interpretation not explicitly stated in the source document.",7,['7'],1
HaluSum000941-0,0,"Former Turkish ambassador to the Vatican calls use of the word ""genocide"" a ""one-sided evaluation"" Pope discusses massacres of Armenians a century after they took place. Turkey denies the mass killings constituted a genocide.
",0,"These are hallucinations because:
 Hallu_12. The sentence provided is supported by the source document. The source document states that the former Turkish ambassador to the Vatican, Kenan Gursoy, said the Pope's use of the word ""genocide"" was ""a one-sided evaluation."" It also mentions that Pope Francis discussed the Armenian massacres on the 100th anniversary, and that Turkey denies the mass killings constituted a genocide. Therefore, the sentence is not hallucinated.",12,['12'],0
HaluSum000941-1,0,"Turkey is furious with Pope Francis after he referred to the mass killings of Armenians as a ""genocide"". Although he was quoting from a 2001 declaration, the Turkish Foreign Ministry recalled its ambassador to the Vatican for ""consultations"" and Turkey's former ambassador to the Vatican noted that ""This does not mean that our diplomatic ties with the Vatican are over."" Turkey officially denies that a genocide took place, saying hundreds of thousands of Armenian Christians and Turkish Muslims died in intercommunal violence around the bloody battlefields of World War I.",1,"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which mentions Turkey's anger and actions following the Pope's use of the word ""genocide,"" the recalling of the Turkish ambassador, and the statement by Turkey's former ambassador to the Vatican. The sentence also correctly states Turkey's official denial of the genocide. Therefore, there is no hallucination present.",12,['12'],0
HaluSum000942-0,0,"Victim's brother says he felt ""anger and happy at the same time"" upon seeing video. Officer Michael Slager pulls over Scott at 9:33 a.m. Saturday. Video shows the officer firing eight times as Scott runs away, with his back to police.
",0,"These are hallucinations because:
 Hallu_1. The source document does not support the claim that the victim's brother felt ""anger and happy at the same time"" upon seeing the video. The document states that the brother felt ""a little bit of anger and happy at the same time,"" which is a different emotional description. The rest of the sentence regarding the time of the traffic stop and the video showing the officer firing is supported by the source document.",1,['1'],1
HaluSum000942-1,0,"Black man gets shot by white police officer in South Carolina. Officer Slager had been on the force for five years and was charged with first-degree murder on Tuesday. The victim Walter Scott, 50, was a former member of the U.S. Coast Guard. The incident occurred after a routine traffic stop for a broken taillight.",1,"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which states that a South Carolina officer, Michael Slager, did shoot Walter Scott and was charged with first-degree murder. It also confirms Slager's five-year employment with the force, Scott's age, and his past service in the U.S. Coast Guard, as well as the incident occurring after a traffic stop for a broken taillight.",12,['12'],0
HaluSum000943-0,0,"Noelle Velentzas and Asia Siddiqui are arrested in connection with a plot inspired by ISIS. Thursday's arrests are part of a series of cases being built by the federal government.
",0,"These are hallucinations because:
 Hallu_12. The sentence is not a hallucination; it is supported by the source document which states that Velentzas and Siddiqui were arrested and accused of planning to build an explosive device for attacks in the United States, and mentions their support for violent jihad and ISIS. Additionally, the document discusses a series of cases being built by the federal government, which includes the arrests of Velentzas and Siddiqui.",12,['12'],0
HaluSum000943-1,0,Two American women have been arrested for conspiring to commit terrorist attacks in the USA after they were found in possession of car and fertilizer bombs.,1,"These are hallucinations because:
 Hallu_1. The source document does not state that the women were found in possession of car and fertilizer bombs. It mentions that they ""researched and acquired"" components for such devices, but does not confirm possession of fully constructed bombs.",1,['1'],1
HaluSum000944-0,0,"A random sample from a Michigan store tested positive for Listeria monocytogenes. No illnesses caused by the hummus have been reported so far.
",0,"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which states that a routine, random sample collected at a Michigan store on March 30 tested positive for Listeria monocytogenes and that no illnesses caused by the hummus have been reported.",12,['12'],0
HaluSum000944-1,0,"Sabra Dipping, a popular hummus producer, is voluntarily recalling all of its products due to possible contamination with Listeria. The FDA has reported numerous cases of individuals being hospitalized due to consuming the hummus. It is advised that anyone who has purchased Sabra hummus should immediately dispose of it or return it to the store for a full refund.",1,"These are hallucinations because:
 Hallu_8 and Hallu_2. The source document states that Sabra Dipping Co. is recalling 30,000 cases of hummus, not all of its products, which contradicts the claim in the sentence. Additionally, the FDA has not reported any illnesses caused by the hummus, which contradicts the sentence's claim of numerous hospitalizations.",2,"['2', '8']",1
