EncounterID,SentenceID,Sentence,IsHallucination,GPTreason,GPTNeutral,GPTUnknown,GPTJudgement
HaluQA000968-1,0,"What is the 2011 census population of this village and civil parish in Lincolnshire, England, where High Dyke road runs between it and Colsterworth? The answer is  The population of Ancaster exceeds 2,000.",1,"These are hallucinations because:
 The source document states that ""The population of the civil parish was [...] increasing to 1,647 at the 2011 census,"" which contradicts the claim in the sentence that ""The population of Ancaster exceeds 2,000.""",0,0,1
HaluQA000969-0,0,Morning glory and Sorbus are both a genus of plants?  The answer is  yes,0,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence is partially correct in stating that Sorbus is a genus of plants, as supported by the source document: ""Sorbus is a genus of about 100–200 species of trees and shrubs in the rose family Rosaceae."" However, the sentence incorrectly states that Morning glory is a genus. The source document specifies that Morning glory is a common name for over 1,000 species of flowering plants in the family Convolvulaceae, not a single genus. Therefore, the assertion that both are a genus of plants is not entirely accurate.",0,0,1
HaluQA000969-1,0,"Morning glory and Sorbus are both a genus of plants?  The answer is  No, only Sorbus is a genus of plants.",1,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence is partially correct in stating that Sorbus is a genus of plants. However, the claim that ""only Sorbus is a genus of plants"" is not supported by the source document, which does not explicitly state that morning glory is not a genus. The source document only provides the common name for a group of species and does not clarify the taxonomic rank of morning glory.",0,0,1
HaluQA000970-0,0,"Where is the Peace Palace Library located? The answer is  It is located in The Hague, Netherlands, and was established to support the Permanent Court of Justice",0,"These are hallucinations because:
 There is no hallucination in the sentence provided. The sentence is supported by the source document which states: ""It is located in The Hague, Netherlands, and was established to support the Permanent Court of Justice.""",0,0,0
HaluQA000970-1,0,"Where is the Peace Palace Library located? The answer is  The Peace Palace Library is actually located in Amsterdam, Netherlands, and supports the International Court of Justice.",1,"These are hallucinations because:
 The grounding source states that ""The Peace Palace Library is located in The Hague, Netherlands,"" which contradicts the claim in the sentence that it is located in Amsterdam. Additionally, the source specifies that the library was established to support the Permanent Court of Justice, not the International Court of Justice as stated in the sentence.",0,0,1
HaluQA000971-0,0,"Where was the actress who starred in Trishna with Riz Ahmed born? The answer is  Mumbai, India",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence is partially correct as it states that the actress was born in Mumbai, India, which is supported by the source document. However, the source document does not specify that Freida Pinto is the actress who starred in ""Trishna"" with Riz Ahmed, so the connection between her and the film is not supported.",0,0,0
HaluQA000971-1,0,"Where was the actress who starred in Trishna with Riz Ahmed born? The answer is  Trishna actress was born in Delhi, India.",1,"These are hallucinations because:
 The source document states that the actress ""was born and raised in Mumbai, India,"" which contradicts the claim in the sentence that she was born in Delhi, India.",0,0,1
HaluQA000972-0,0,"The song ""Boom"" features an artist born on January 17, 1971 with what legal name? The answer is  Jonathan Smith",0,"These are hallucinations because:
 NEUTRAL. The source document does not mention the song title ""Boom,"" so there is no support for the claim that this song features an artist born on January 17, 1971. However, the legal name Jonathan Smith is supported as it is stated that Jonathan Smith, better known by his stage name Lil Jon, was born on January 17, 1971.",1,0,1
HaluQA000972-1,0,"The song ""Boom"" features an artist born on January 17, 1971 with what legal name? The answer is  The song ""Boom"" features the legal name Lil Jon, born on January 17, 1971.",1,"These are hallucinations because:
 PARTIAL NEUTRAL. The source document does not mention a song titled ""Boom,"" so the specific song title cannot be confirmed. However, the birth date January 17, 1971, and the legal name Jonathan Smith, which is associated with the stage name Lil Jon, are supported by the source document.",0,0,1
HaluQA000973-0,0,Are Camassia and Chelone both native to North America? The answer is  yes,0,"These are hallucinations because:
 NEUTRAL. The sentence is a question followed by an affirmative answer, which is supported by the source document stating that both Camassia and Chelone are native to North America. Therefore, there is no hallucination present.",1,0,1
HaluQA000973-1,0,"Are Camassia and Chelone both native to North America? The answer is  No, Camassia is native to Canada while Chelone is native to the United States.",1,"These are hallucinations because:
 The sentence contradicts the source document which states that ""Camassia is a genus of plants in the asparagus family native to Canada and the United States"" and ""Chelone is a genus of four species of perennial herbaceous plants native to eastern North America."" This means that both Camassia and Chelone are native to North America, making the sentence incorrect.",0,0,1
HaluQA000974-0,0,What type of band did a cover of a single that sold two million copies from 1969 to 1970? The answer is  English glam rock band,0,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence is partially correct in stating that an English glam rock band did a cover of the single ""Spirit in the Sky"". However, the part that states the single sold two million copies from 1969 to 1970 is not supported by the source document in relation to Doctor and the Medics. The source document states that ""Spirit in the Sky"" was a hit single for Doctor and the Medics, but it does not provide the sales figures for their cover version. The sales figures mentioned are for the original version by Norman Greenbaum, not the cover by Doctor and the Medics.",0,0,1
HaluQA000974-1,0,What type of band did a cover of a single that sold two million copies from 1969 to 1970? The answer is  A 70s disco band.,1,"These are hallucinations because:
 The grounding source states that Doctor and the Medics, ""an English glam rock band,"" did the cover of ""Spirit in the Sky"" and not a ""70s disco band."" Additionally, the time frame of the single selling two million copies from 1969 to 1970 is associated with the original by Norman Greenbaum, not the cover by Doctor and the Medics. Therefore, the type of band mentioned in the sentence is incorrect based on the source document.",0,0,1
HaluQA000975-0,0,Are the University of West Florida and FH Joanneum both American Universities ? The answer is  no,0,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence correctly states that not both universities are American, as the source document specifies that FH Joanneum is in Austria. However, the source document does not provide any information to support or contradict the rhetorical question format used in the sentence.",0,0,1
HaluQA000975-1,0,"Are the University of West Florida and FH Joanneum both American Universities ? The answer is  Yes, they are both American universities.",1,"These are hallucinations because:
 The sentence ""Yes, they are both American universities"" contradicts the source document which states ""FH Joanneum is one of the largest Universities of Applied Sciences in Austria."" This indicates that FH Joanneum is not an American university but an Austrian one.",0,0,1
HaluQA000976-0,0,"When was the director of King of the Dancehall born? The answer is  October 8, 1980",0,"These are hallucinations because:
 There is no hallucination in the sentence. The sentence is supported by the source document which states ""Nicholas Scott 'Nick' Cannon (born October 8, 1980)"" and identifies him as the director of ""King of the Dancehall.""",0,0,0
HaluQA000976-1,0,When was the director of King of the Dancehall born? The answer is  The director of King of the Dancehall was born in 1980.,1,"These are hallucinations because:
 There is no hallucination in the sentence. The source document states ""Nicholas Scott 'Nick' Cannon (born October 8, 1980)"" and he is the director of ""King of the Dancehall,"" which supports the sentence that the director was born in 1980.",0,0,0
HaluQA000977-0,0,WERT is a radio station that is broadcast from it studios on what transcontinental highway? The answer is  Lincoln Highway,0,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence correctly identifies that the studios are on the Lincoln Highway, which is supported by the source document. However, the source document does not mention ""WERT"" as a radio station, so this part of the sentence is not supported.",0,0,0
HaluQA000977-1,0,WERT is a radio station that is broadcast from it studios on what transcontinental highway? The answer is  WERT is a radio station that is broadcast from it studios on Route 66.,1,"These are hallucinations because:
 The source document states that the station broadcasts from its studios on the Lincoln Highway, not Route 66. Therefore, the information about Route 66 is incorrect and contradicts the source document.",0,0,1
HaluQA000978-0,0,"What is a song from the 1966 Broadway musical with music by Cy Coleman, lyrics by Dorothy Fields and book by Neil Simon directed and choreographed for Broadway by Bob Fosse starring his wife and muse Gwen Verdon alongside John McMartin, in which  the character of Charity reflects on her marvellous luck as she spends time with Vittorio ? The answer is  If My Friends Could See Me Now",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence correctly identifies ""If My Friends Could See Me Now"" as a song from the 1966 Broadway musical with music by Cy Coleman and lyrics by Dorothy Fields, and that it was directed and choreographed for Broadway by Bob Fosse starring Gwen Verdon alongside John McMartin. However, the source document does not mention Neil Simon as the author of the book for the musical, which is a detail not supported by the provided text.",0,0,1
HaluQA000978-1,0,"What is a song from the 1966 Broadway musical with music by Cy Coleman, lyrics by Dorothy Fields and book by Neil Simon directed and choreographed for Broadway by Bob Fosse starring his wife and muse Gwen Verdon alongside John McMartin, in which  the character of Charity reflects on her marvellous luck as she spends time with Vittorio ? The answer is  Luck Be a Lady Tonight.",1,"These are hallucinations because:
 The source document states that the song from the 1966 Broadway musical ""Sweet Charity"" with music by Cy Coleman and lyrics by Dorothy Fields is ""If My Friends Could See Me Now"". The sentence incorrectly claims the song is ""Luck Be a Lady Tonight"", which is not supported by the source document. Additionally, the source document does not mention Neil Simon in relation to the musical, making that part of the sentence a hallucination as well.",0,0,1
HaluQA000979-0,0,"What type od dance music inspired the band, ""The Kabalas""? The answer is  Polka",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The source document states that the Kabalas' musical foundations included Polka, but it does not exclusively state that Polka was the sole inspiration. The band was also based in traditional Eastern European Klezmer style, Jewish folksongs, and Israeli popular songs. Therefore, stating that Polka alone inspired the band is not fully supported by the source document.",0,0,1
HaluQA000979-1,0,"What type od dance music inspired the band, ""The Kabalas""? The answer is  The Kabalas were inspired by swinging jazz music.",1,"These are hallucinations because:
 The grounding source states that ""The Kabalas were a four-piece band out of the Quad Cities area of the American Mid-West whose musical foundations were based firmly in a traditional Eastern European Klezmer style that mixed in Jewish folksongs, Israeli popular songs, Polka and popular music."" There is no mention of swinging jazz music as an inspiration for the band, thus the sentence is NEUTRAL.",1,0,1
HaluQA000980-0,0,Plastic is a British-American action comedy-crime film starring an English actress best known for playing the role of Hannah Ashworth in what long-running soap opera? The answer is  Hollyoaks,0,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence correctly states that ""Plastic is a British-American action comedy-crime film"" and that Emma Rigby is ""an English actress best known for playing the role of Hannah Ashworth in long-running soap opera 'Hollyoaks'."" However, the sentence is phrased as a question followed by an answer, which is not a format or content supported by the source document. The source document simply states facts and does not pose any questions or provide answers.",0,0,1
HaluQA000980-1,0,Plastic is a British-American action comedy-crime film starring an English actress best known for playing the role of Hannah Ashworth in what long-running soap opera? The answer is  Emma Rigby starred in Hollyoaks.,1,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence is partially correct in stating that ""Plastic is a British-American action comedy-crime film"" and that Emma Rigby is ""an English actress best known for playing the role of Hannah Ashworth in long-running soap opera 'Hollyoaks'."" However, the question format ""starring an English actress best known for playing the role of Hannah Ashworth in what long-running soap opera?"" is not supported by the source document, as the source document does not pose any questions. The answer provided within the sentence is correct and supported by the source document.",0,0,1
HaluQA000981-0,0,"What show created by Michael G. Moye and Ron Leavitt aired on May 2, 2006 in Chile?  The answer is  Married... with Children",0,"These are hallucinations because:
 The source document states that ""Casado con hijos"" is the Chilean television series that aired on May 2, 2006, and it is a remake of the American TV show ""Married... with Children"". The sentence incorrectly identifies ""Married... with Children"" as the show that aired on May 2, 2006, in Chile, when it should be ""Casado con hijos"".",0,0,1
HaluQA000981-1,0,"What show created by Michael G. Moye and Ron Leavitt aired on May 2, 2006 in Chile?  The answer is  Casado con hijos aired on May 2, 2006 in Chile.",1,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence is partially correct in stating that ""Casado con hijos aired on May 2, 2006 in Chile,"" which is supported by the source document. However, the question ""What show created by Michael G. Moye and Ron Leavitt aired on May 2, 2006 in Chile?"" is misleading because it implies that Michael G. Moye and Ron Leavitt created ""Casado con hijos,"" which is not stated in the source document. They created ""Married... with Children,"" the American show that ""Casado con hijos"" is a remake of. The source document does not specify who created the Chilean version.",0,0,0
HaluQA000982-0,0,In what year was the adventure film depicting the English sea captain and privateer of the Elizabethan era released? The answer is  1962,0,"These are hallucinations because:
 There is no hallucination in the sentence provided. The sentence correctly states that the adventure film was released in 1962, which is supported by the source document: ""Seven Seas to Calais... is a 1962 Italian adventure film.""",0,0,0
HaluQA000982-1,0,In what year was the adventure film depicting the English sea captain and privateer of the Elizabethan era released? The answer is  The Seven Seas to Calais was released in 1960.,1,"These are hallucinations because:
 The sentence states that ""The Seven Seas to Calais was released in 1960,"" which contradicts the source document that clearly states ""Seven Seas to Calais is a 1962 Italian adventure film."" Therefore, the year of release provided in the sentence is incorrect.",0,0,1
HaluQA000983-0,0,What film company produced The Littlest Outlaw and The Jungle Book? The answer is  Walt Disney,0,"These are hallucinations because:
 NEUTRAL. The source document specifies that ""The Littlest Outlaw is a live-action film produced by Walt Disney"" and ""The Jungle Book is a 1967 American animated musical adventure film produced by Walt Disney Productions."" However, the sentence combines these two pieces of information into a question and answer format that is not present in the source document. The information about the producer is correct, but the source document does not pose a question or provide an answer.",1,0,1
HaluQA000983-1,0,What film company produced The Littlest Outlaw and The Jungle Book? The answer is  The production company of The Littlest Outlaw and The Jungle Book is MGM.,1,"These are hallucinations because:
 The source document states that ""The Littlest Outlaw is a live-action film produced by Walt Disney"" and ""The Jungle Book is a 1967 American animated musical adventure film produced by Walt Disney Productions."" This contradicts the sentence which claims that ""The production company of The Littlest Outlaw and The Jungle Book is MGM.""",0,0,1
HaluQA000984-0,0,Westfield Culver City is owned by what Australian shopping centre company that existed from 1960 to 2014 The answer is  Westfield Group,0,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence is partially correct in stating that Westfield Culver City is owned by the Westfield Group, which is supported by the source document. However, the part that implies Westfield Group still exists as it did from 1960 to 2014 is not supported because the source document states that the Westfield Group split into two independent companies in 2014.",0,0,0
HaluQA000984-1,0,Westfield Culver City is owned by what Australian shopping centre company that existed from 1960 to 2014 The answer is  The owner of Westfield Culver City is still unknown.,1,"These are hallucinations because:
 PARTIAL NEUTRAL. The first part of the sentence correctly states that Westfield Culver City is owned by an Australian shopping centre company that existed from 1960 to 2014. However, the second part of the sentence, ""The owner of Westfield Culver City is still unknown,"" is not supported by the source document, which clearly states that ""Westfield Culver City (also known as the Fox Hills Mall), is a shopping mall in Culver City, California, owned by the Westfield Group."" Therefore, the owner is known and is the Westfield Group.",0,0,1
HaluQA000985-0,0,What country holds both Fetteresso Castle and Cowie Castle? The answer is  Scotland,0,"These are hallucinations because:
 NEUTRAL",1,0,1
HaluQA000985-1,0,What country holds both Fetteresso Castle and Cowie Castle? The answer is  Fetteresso Castle and Cowie Castle belong to the United Kingdom.,1,"These are hallucinations because:
 PARTIAL NEUTRAL. The grounding source states that both Fetteresso Castle and Cowie Castle are located in Aberdeenshire, Scotland, which is part of the United Kingdom. However, the question within the sentence ""What country holds both Fetteresso Castle and Cowie Castle?"" is not directly answered in the source document, but the answer provided in the sentence is correct based on common geographical knowledge.",0,0,1
HaluQA000986-0,0,Who was the two time Walter Camp Coach of the Year winner who led the 2000 Oklahoma Sooners to an Orange Bowl victory?  The answer is  Bob Stoops,0,"These are hallucinations because:
 NEUTRAL. The sentence is phrased as a question followed by an answer, but the source document does not present the information in a question-and-answer format. However, the content of the sentence is supported by the source document, which states that Bob Stoops, a two-time Walter Camp Coach of the Year Award winner, led the Sooners to an Orange Bowl victory and a national championship during the 2000 season.",1,0,1
HaluQA000986-1,0,Who was the two time Walter Camp Coach of the Year winner who led the 2000 Oklahoma Sooners to an Orange Bowl victory?  The answer is  Don Stoops was the two-time coach.,1,"These are hallucinations because:
 The source document states that ""Bob Stoops"" was the two-time Walter Camp Coach of the Year Award winner who led the team, not ""Don Stoops."" Therefore, the name ""Don Stoops"" is incorrect and not supported by the source document.",0,0,1
HaluQA000987-0,0,"The Chase is hosted by an actress who began her television career in what Spanish-American teen sitcom? The answer is  ""Out of the Blue""",0,"These are hallucinations because:
 NEUTRAL. The sentence is asking a question that is answered by the source document, but the source document does not explicitly state that Brooke Burns is the host of ""The Chase"". Therefore, the connection between her hosting ""The Chase"" and her role in ""Out of the Blue"" is not supported by the provided text.",1,0,1
HaluQA000987-1,0,"The Chase is hosted by an actress who began her television career in what Spanish-American teen sitcom? The answer is  ""The Chase"" is hosted by Brooke Burns, who gained little notoriety on ""Out of the Blue"".",1,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence correctly identifies Brooke Burns as the host of ""The Chase"" and that she began her television career on the Spanish-American teen sitcom ""Out of the Blue"". However, the source document does not provide any information about the level of notoriety she gained from ""Out of the Blue"", so the part ""who gained little notoriety on 'Out of the Blue'"" is not supported.",0,0,1
HaluQA000988-0,0,Bob Scucci was the former Assistant Race and Sports Book Manager at what casino resort located on 63 acres along the Las Vegas Strip? The answer is  Stardust Resort and Casino,0,"These are hallucinations because:
 There is no hallucination in the sentence. The sentence is supported by the source document which states ""Robert 'Bob' Scucci is the Director of Race and Sports for Boyd Gaming Corp. and was formerly the Assistant Race and Sports Book Manager at the Stardust Resort and Casino"" and ""The Stardust Resort and Casino was a casino resort located on 63 acres (25 ha) along the Las Vegas Strip in Winchester, Nevada.""",0,0,0
HaluQA000988-1,0,Bob Scucci was the former Assistant Race and Sports Book Manager at what casino resort located on 63 acres along the Las Vegas Strip? The answer is  Bob Scucci used to work at the Mirage Hotel and Casino.,1,"These are hallucinations because:
 The sentence contradicts the source document which states that Bob Scucci was ""formerly the Assistant Race and Sports Book Manager at the Stardust Resort and Casino,"" not the Mirage Hotel and Casino.",0,0,1
HaluQA000989-0,0,"The 1920 NCAA football season had no clear-cut champion, with the ""Official NCAA Division I Football Records Book"" listing California, Georgia, Harvard, Notre Dame, and Princeton as national champions, Notre Dame was led by its first Walter Camp All-American, nicknamed ""The Gipper"", who died before the year was over, his name? The answer is  George Gipp",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The source document does not provide any information about the 1920 NCAA football season or mention any national champions, so the part of the sentence stating ""The 1920 NCAA football season had no clear-cut champion, with the 'Official NCAA Division I Football Records Book' listing California, Georgia, Harvard, Notre Dame, and Princeton as national champions"" is not supported. However, the information about George Gipp being Notre Dame's first Walter Camp All-American, nicknamed ""The Gipper"", and his death before the year was over is supported by the source document.",0,0,0
HaluQA000989-1,0,"The 1920 NCAA football season had no clear-cut champion, with the ""Official NCAA Division I Football Records Book"" listing California, Georgia, Harvard, Notre Dame, and Princeton as national champions, Notre Dame was led by its first Walter Camp All-American, nicknamed ""The Gipper"", who died before the year was over, his name? The answer is  The nickname of the first Walter Camp All-American who died during the 1920 NCAA football season was ""The Gipper.""",1,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence correctly states that Notre Dame was led by its first Walter Camp All-American, nicknamed ""The Gipper"", who died before the year was over, which aligns with the source document stating ""Notre Dame was led by its first Walter Camp All-American, George Gipp, who died before the year was over."" However, the source document does not provide any information about the ""1920 NCAA football season"" having no clear-cut champion or the ""Official NCAA Division I Football Records Book"" listing multiple teams as national champions. Therefore, this part of the sentence is not supported by the source document.",0,0,1
HaluQA000990-0,0,Are Onew and Judith Durham both singers? The answer is  yes,0,"These are hallucinations because:
 NEUTRAL. The sentence is not a hallucination; it is supported by the source document which states that both Lee Jin-ki (Onew) and Judith Durham are singers.",1,0,1
HaluQA000990-1,0,"Are Onew and Judith Durham both singers? The answer is  While Onew is a singer and actor, Judith Durham is both a singer and musician.",1,"These are hallucinations because:
 NEUTRAL. The sentence is accurate in stating that Onew is a singer and actor and that Judith Durham is a singer and musician, as supported by the source document.",1,0,1
HaluQA000991-0,0,"Who co- satrred with the actor who starred in several television series over more than five decades, including such popular roles as Bret Maverick in a 1959 episode of the Western comedy television series where A mean killer becomes jealous? The answer is  Clint Eastwood",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence is partially correct as it refers to Clint Eastwood co-starring with James Garner in the 1959 episode ""Duel at Sundown"" of the series ""Maverick"". However, the part about ""A mean killer becomes jealous"" is not supported by the source document, as there is no mention of the plot or a jealous mean killer in the provided text.",0,0,1
HaluQA000991-1,0,"Who co- satrred with the actor who starred in several television series over more than five decades, including such popular roles as Bret Maverick in a 1959 episode of the Western comedy television series where A mean killer becomes jealous? The answer is  The co-star was Steve McQueen.",1,"These are hallucinations because:
 PARTIAL NEUTRAL. The source document mentions that James Garner starred in ""Duel at Sundown"" with Clint Eastwood, not Steve McQueen. The part about Steve McQueen co-starring with James Garner refers to ""The Great Escape"" (1963), which is a different project and not the 1959 episode of ""Maverick"" in question.",0,0,1
HaluQA000992-0,0,"Shanghai Noon was the directorial debut of an American film director whose other credits include Showtime, Failure to Launch, and what other film? The answer is  Marmaduke",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence implies that ""Shanghai Noon"" was Tom Dey's directorial debut, which is not supported by the source document. The source document states that the film marking Tom Dey's directorial debut was written by Alfred Gough and Miles Millar, but it does not specify the title of that film. The rest of the sentence correctly lists ""Showtime"", ""Failure to Launch"", and ""Marmaduke"" as his other credits.",0,0,1
HaluQA000992-1,0,"Shanghai Noon was the directorial debut of an American film director whose other credits include Showtime, Failure to Launch, and what other film? The answer is  The directorial debut of Tom Dey, Shanghai Noon is also known for Miles Millar and Alfred Gough as its writers, and Showtime and Failure to Launch as their other credits.",1,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence is partially correct in stating that ""Shanghai Noon"" was directed by Tom Dey and that he has other credits including ""Showtime"" and ""Failure to Launch"". However, the sentence incorrectly implies that ""Shanghai Noon"" was Tom Dey's directorial debut, while the source document clearly states that ""the film"" (not specified as ""Shanghai Noon"") marks the directorial debut of Tom Dey. Additionally, the sentence incorrectly suggests that ""Showtime"" and ""Failure to Launch"" are also credits of Miles Millar and Alfred Gough, which is not supported by the source document. The source document does not specify which film was Tom Dey's directorial debut, nor does it attribute ""Showtime"" and ""Failure to Launch"" to Miles Millar and Alfred Gough.",0,0,1
HaluQA000993-0,0,"What Chicago gang were Charles ""Chuckie"" Anthony Nicoletti and Salvatore ""Mooney Sam"" Giancana, better known as Sam Giancana, apart of? The answer is  Outfit",0,"These are hallucinations because:
 NEUTRAL. The sentence is asking a question and then providing the answer within the same sentence. The answer provided, ""The Outfit,"" is supported by the source document which mentions both individuals as part of the Chicago Outfit. Therefore, there is no hallucination present in this sentence.",1,0,1
HaluQA000993-1,0,"What Chicago gang were Charles ""Chuckie"" Anthony Nicoletti and Salvatore ""Mooney Sam"" Giancana, better known as Sam Giancana, apart of? The answer is  Charles ""Chuckie"" Anthony Nicoletti and Salvatore ""Mooney Sam"" Giancana were part of a vigilante group.",1,"These are hallucinations because:
 The source document states that Charles ""Chuckie"" Anthony Nicoletti and Salvatore ""Mooney Sam"" Giancana were part of the Chicago Outfit, which is a criminal organization, not a vigilante group. The sentence contradicts the source document by incorrectly stating they were part of a vigilante group.",0,0,1
HaluQA000994-0,0,Peter Thomas Ward played for a team that was offically renamed in what year? The answer is  1913,0,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence is partially correct in stating that the team was officially renamed in 1913, which is supported by the source document. However, the source document does not specify that Peter Thomas Ward played for the team that was renamed in 1913, so the connection between Ward and the renaming year is not supported.",0,0,0
HaluQA000994-1,0,Peter Thomas Ward played for a team that was offically renamed in what year? The answer is  The team was renamed in 1912.,1,"These are hallucinations because:
 The source document states: ""The Highlanders were officially renamed the Yankees in 1913,"" which contradicts the sentence claiming the team was renamed in 1912.",0,0,1
HaluQA000995-0,0,Which author of Superman: The Wedding Album is known for creating the superhero Booster Gold? The answer is  Dan Jurgens,0,"These are hallucinations because:
 NEUTRAL. The source document does not mention ""Superman: The Wedding Album"" or explicitly state that Dan Jurgens is known for creating the superhero Booster Gold, even though it does mention Dan Jurgens as one of the principal writers for the Superman titles.",1,0,1
HaluQA000995-1,0,"Which author of Superman: The Wedding Album is known for creating the superhero Booster Gold? The answer is  The creator of Booster Gold is Dan Jurgens, who was one of the five principal writers for the ""Superman"" titles at the time of the writing of Superman: The Wedding Album.",1,"These are hallucinations because:
 PARTIAL NEUTRAL. The source document does not mention ""Superman: The Wedding Album"" specifically, so we cannot confirm from the provided text that Dan Jurgens was involved in that particular story. However, the source document does state that Dan Jurgens was one of the five principal writers for the ""Superman"" titles and is known for creating the superhero Booster Gold.",0,0,1
HaluQA000996-0,0,"Which musician was born first, John Tardy or Tom Barman? The answer is  John Tardy",0,"These are hallucinations because:
 The sentence states that John Tardy was born first, which is supported by the source document stating John Tardy was born on March 15, 1968, and Tom Barman on January 1, 1972. Therefore, there is no hallucination in this sentence.",0,0,0
HaluQA000996-1,0,"Which musician was born first, John Tardy or Tom Barman? The answer is  Tom Barman was born first.",1,"These are hallucinations because:
 The sentence contradicts the source document which states that John Tardy was born on March 15, 1968, and Tom Barman was born on January 1, 1972, which means John Tardy was born first, not Tom Barman.",0,0,1
HaluQA000997-0,0,The Wrekin is a hill that can be seen even as far as a landmark 47-storey mixed use skyscraper that is how tall? The answer is  554 ft,0,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence correctly states that The Wrekin can be seen as far as the Beetham Tower, which is a landmark 47-storey mixed-use skyscraper. However, the question format ""that is how tall? The answer is 554 ft"" is not supported by the source document, as the source document does not pose a question but simply states the height of the Beetham Tower.",0,0,1
HaluQA000997-1,0,"The Wrekin is a hill that can be seen even as far as a landmark 47-storey mixed use skyscraper that is how tall? The answer is  You can see The Wrekin from Beetham Tower, which is quite tall.",1,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence correctly states that The Wrekin can be seen from Beetham Tower, which aligns with the source document stating ""it can be seen well into [...] even as far as the Beetham Tower in Manchester."" However, the question ""that is how tall?"" suggests that the height of Beetham Tower is being questioned, which is not answered in the sentence. The source document does provide the height of Beetham Tower as ""554 ft,"" but this specific information is not included in the sentence. Therefore, the part asking for the height is not supported.",0,0,1
HaluQA000998-0,0,Party Never Ends is an album by the Romanian singer who studied at what college? The answer is  Ovidius University,0,"These are hallucinations because:
 NEUTRAL. The sentence is asking a question rather than making a statement that can be fact-checked against the source document. However, the information provided in the question about Inna studying at Ovidius University is supported by the source document.",1,0,1
HaluQA000998-1,0,Party Never Ends is an album by the Romanian singer who studied at what college? The answer is  Inna studied at Mangalia University.,1,"These are hallucinations because:
 The source document states that Inna ""studied political science at Ovidius University,"" which contradicts the claim in the sentence that she studied at ""Mangalia University.""",0,0,1
HaluQA000999-0,0,Who is the artist of The Scarlet Letter and debdebuted on the music scene as Missy Elliott's protégée? The answer is  Cynthia Karen Loving,0,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence correctly identifies Cynthia Karen Loving, also known by her stage name Lil' Mo, as the artist of The Scarlet Letter and as someone who debuted on the music scene as Missy Elliott's protégée. However, the sentence contains a typographical error with the word ""debdebuted,"" which should be ""debuted."" The rest of the sentence is supported by the source document.",0,0,0
HaluQA000999-1,0,Who is the artist of The Scarlet Letter and debdebuted on the music scene as Missy Elliott's protégée? The answer is  The artist of The Scarlet Letter and Missy Elliott's protégée is Lil' Kim.,1,"These are hallucinations because:
 The source document states that ""The Scarlet Letter"" is an album by Lil' Mo and that she debuted as Missy Elliott's protégée. The sentence incorrectly identifies the artist as Lil' Kim, which contradicts the information provided in the source document.",0,0,1
HaluQA001000-0,0,"Ran Nakash, is an Israeli cruiserweight boxer, his only loss to date occurred on which date, against WBO Cruiserweight champion Marco Huck, a German professional boxer known for his aggressive style and punching power? The answer is  April 2, 2011",0,"These are hallucinations because:
 NEUTRAL. The source document does not mention Ran Nakash or any details about his career or losses. The sentence introduces information about Ran Nakash that is not present in the source document.",1,0,1
HaluQA001000-1,0,"Ran Nakash, is an Israeli cruiserweight boxer, his only loss to date occurred on which date, against WBO Cruiserweight champion Marco Huck, a German professional boxer known for his aggressive style and punching power? The answer is  Ran Nakash only lost to Marco Huck on April 2, 2011, but he later defeated him.",1,"These are hallucinations because:
 The source document states ""His only loss to date occurred on April 2, 2011 against WBO Cruiserweight champion Marco Huck."" However, it does not provide any information about a subsequent fight or Ran Nakash defeating Marco Huck later. Therefore, the claim that ""he later defeated him"" is not supported by the source document and is a hallucination.",0,0,1
HaluQA001001-0,0,"Which star of Don 2 was named by ""Time"" magazine as one of the 100 most influential people in the world? The answer is  Priyanka Chopra",0,"These are hallucinations because:
 NEUTRAL. The source document does not specify which star of ""Don 2"" was named by ""Time"" magazine as one of the 100 most influential people in the world.",1,0,1
HaluQA001001-1,0,"Which star of Don 2 was named by ""Time"" magazine as one of the 100 most influential people in the world? The answer is  Shahrukh Khan",1,"These are hallucinations because:
 NEUTRAL. The source document does not specify which star of ""Don 2"" was named by ""Time"" magazine as one of the 100 most influential people in the world.",1,0,1
