EncounterID	SentenceID	Sentence	IsHallucination	GPTreason	GPTNeutral	GPTUnknown
HaluQA000565-0	0	The Volkswagen Golf Estate is the estate/station wagon version a the compact car which was the best selling car in Europe in what year? The answer is  2001	0	"These are hallucinations because:
 NEUTRAL. The sentence is a question that is correctly answered by the source document, which states that the Volkswagen Golf Estate ""was the best selling car in Europe in 2001."" However, the question format itself is not a hallucination as it is derived from the information provided in the source document."	1	0
HaluQA000565-1	0	The Volkswagen Golf Estate is the estate/station wagon version a the compact car which was the best selling car in Europe in what year? The answer is  The Volkswagen Golf Estate was released in 1993, and was the best selling car in 2008.	1	"These are hallucinations because:
 PARTIAL NEUTRAL. The first part of the sentence correctly identifies the Volkswagen Golf Estate as the estate/station wagon version of the Volkswagen Golf. However, the year stated for being the best selling car in Europe is incorrect. The source document states it was the best selling car in Europe in 2001, not in 2008."	0	0
HaluQA000566-0	0	What was the name of the band that starred Belinda Carlisle and released the album, Germicide in 1977? The answer is  The Go-Go's	0	"These are hallucinations because:
 NEUTRAL. The source document does not provide any information about the band releasing an album called ""Germicide"" in 1977 or that the band was The Go-Go's."	1	0
HaluQA000566-1	0	What was the name of the band that starred Belinda Carlisle and released the album, Germicide in 1977? The answer is  Belinda Carlisleís band released Germicide.	1	"These are hallucinations because:
 NEUTRAL. The source document does not mention the name of the band that starred Belinda Carlisle nor does it provide any information about the release of an album called Germicide in 1977."	1	0
HaluQA000567-0	0	Logan Lerman starred in which 2017 drama directed by Shawn Christensen? The answer is  Sidney Hall	0	"These are hallucinations because:
 UNKNOWN. The sentence provided is a question followed by an answer that is directly supported by the source document, which states ""Sidney Hall"" is a 2017 American drama film directed and co-written by Shawn Christensen. The sentence does not contain any hallucinated information."	0	1
HaluQA000567-1	0	Logan Lerman starred in which 2017 drama directed by Shawn Christensen? The answer is  Logan Lerman directed and starred in Sidney Hall.	1	"These are hallucinations because:
 PARTIAL NEUTRAL. The source document states that ""Sidney Hall"" is a 2017 American drama film directed and co-written by Shawn Christensen, which supports that Logan Lerman starred in ""Sidney Hall"". However, the source document does not support the claim that Logan Lerman directed the film; it only mentions Shawn Christensen as the director. Therefore, the part about Logan Lerman directing is not supported."	0	0
HaluQA000568-0	0	Which plant, Buddleja or Burchardia, is an herb named after a German botanist? The answer is  Burchardia	0	"These are hallucinations because:
 The sentence ""The answer is Burchardia"" contradicts the source document which states, ""The genus is named for Johann Heinrich Burkhardt, a German botanist,"" referring to Burchardia. Therefore, the correct answer should be Burchardia, not Buddleja."	0	0
HaluQA000568-1	0	Which plant, Buddleja or Burchardia, is an herb named after a German botanist? The answer is  Buddelja is an herb named after a German botanist.	1	"These are hallucinations because:
 The sentence contradicts the source document which states that ""Burchardia is a genus of herbs that are endemic to Australia. The genus is named for Johann Heinrich Burkhardt, a German botanist."" Therefore, it is Burchardia, not Buddleja, that is an herb named after a German botanist."	0	0
HaluQA000569-0	0	What Brazilian professional footballer endorsed the Mercurial Vapor boot? The answer is  Philippe Coutinho Correia	0	"These are hallucinations because:
 UNKNOWN. The sentence is supported by the source document which lists Philippe Coutinho Correia among the players who endorse the Mercurial Vapor boot."	0	1
HaluQA000569-1	0	What Brazilian professional footballer endorsed the Mercurial Vapor boot? The answer is  Neymar Jr. endorsed the Mercurial Vapor boot.	1	"These are hallucinations because:
 The source document does not mention Neymar Jr. at all. It lists Philippe Coutinho among others as endorsers of the Mercurial Vapor boot. Therefore, the claim that Neymar Jr. endorsed the Mercurial Vapor boot is not supported by the source document. NEUTRAL"	1	0
HaluQA000570-0	0	Which film was released first, Roving Mars or The London Connection? The answer is  The London Connection	0	"These are hallucinations because:
 NEUTRAL. The source document does not provide the release dates for either ""Roving Mars"" or ""The London Connection,"" so it cannot be confirmed from the provided text which film was released first."	1	0
HaluQA000570-1	0	Which film was released first, Roving Mars or The London Connection? The answer is  Roving Mars was actually released first.	1	"These are hallucinations because:
 NEUTRAL. The source document does not provide the release dates for either ""Roving Mars"" or ""The London Connection,"" so there is no information to support the claim that ""Roving Mars was actually released first."""	1	0
HaluQA000571-0	0	" Blake Alexander Carrington is a fictional character on the ABC television series ""Dynasty"", created by Richard and Esther Shapiro whose role was portrayed by John Forsythe, and also appeared as a guest on several talk and variety shows and as a panelist on what type of television show? The answer is  game shows"	0	"These are hallucinations because:
 The sentence is not a hallucination; it is supported by the source document which states: ""The role was portrayed by John Forsythe from the first episode of the series in 1981 until its finale in 1989. He also appeared as a guest on several talk and variety shows and as a panelist on numerous game shows."""	0	0
HaluQA000571-1	0	" Blake Alexander Carrington is a fictional character on the ABC television series ""Dynasty"", created by Richard and Esther Shapiro whose role was portrayed by John Forsythe, and also appeared as a guest on several talk and variety shows and as a panelist on what type of television show? The answer is  Blake Alexander Carrington appeared as a panelist on numerous cooking shows."	1	"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence correctly states that Blake Alexander Carrington is a fictional character on ""Dynasty"" and that John Forsythe portrayed the role. However, the part about Blake Alexander Carrington appearing as a panelist on numerous cooking shows is not supported by the source document, which states he appeared as a panelist on numerous game shows."	0	0
HaluQA000572-0	0	Knocked Up starred the actor and filmmaker of what dual nationality? The answer is  American-Canadian	0	"These are hallucinations because:
 The sentence is not a hallucination; it is supported by the source document which states ""Seth Aaron Rogen is an American-Canadian actor, comedian and filmmaker."""	0	0
HaluQA000572-1	0	Knocked Up starred the actor and filmmaker of what dual nationality? The answer is  Judd Apatow and Seth Rogen are both Canadian.	1	"These are hallucinations because:
 PARTIAL NEUTRAL. The source document states that Seth Rogen is of American-Canadian nationality, but there is no information provided about Judd Apatow's nationality. Therefore, the claim that Judd Apatow is Canadian is not supported by the source document."	0	0
HaluQA000573-0	0	What is the capital of the archipelago where Djoièzi is located? The answer is  Moroni	0	"These are hallucinations because:
 NEUTRAL. The source document does not specify that Moroni is the capital of the archipelago to which Djoièzi belongs, only that it is the capital on Grande Comore."	1	0
HaluQA000573-1	0	What is the capital of the archipelago where Djoièzi is located? The answer is  The capital of Djoièzi is Moroni.	1	"These are hallucinations because:
 The sentence contradicts the source document which states that ""Its capital is Moroni, on Grande Comore,"" implying that Moroni is the capital of the island where Djoièzi is located, not the capital of Djoièzi itself."	0	0
HaluQA000574-0	0	What is the capital of the state Curly Ray Cline is from? The answer is  Charleston	0	"These are hallucinations because:
 NEUTRAL. The sentence is asking a question and providing the answer within it. The source document does state ""The capital and largest city is Charleston,"" which supports the answer provided in the sentence. However, the source document does not explicitly state that Charleston is the capital of West Virginia, the state Curly Ray Cline is from, although it is implied. Therefore, the sentence does not fully align with the information given in the source document."	1	0
HaluQA000574-1	0	What is the capital of the state Curly Ray Cline is from? The answer is  Curly Ray Cline was born in Huntington.	1	"These are hallucinations because:
 PARTIAL NEUTRAL. The question within the sentence is supported by the source document, which states ""The capital and largest city is Charleston."" However, the answer provided in the sentence, ""Curly Ray Cline was born in Huntington,"" is not supported by the source document, which does not mention Curly Ray Cline's birthplace. The correct capital of the state Curly Ray Cline is from (West Virginia) is Charleston, not Huntington."	0	0
HaluQA000575-0	0	Fritz von Brodowski was killed during what global war that lasted from 1939 to 1945? The answer is  World War II	0	"These are hallucinations because:
 NEUTRAL. The sentence is a question that is directly answered by the information in the source document, which states that Friedrich Wilhelm Konrad von Brodowski was killed during World War II, and that World War II lasted from 1939 to 1945. Therefore, there is no hallucination present."	1	0
HaluQA000575-1	0	Fritz von Brodowski was killed during what global war that lasted from 1939 to 1945? The answer is  Fritz von Brodowski was killed during World War I.	1	"These are hallucinations because:
 The sentence contradicts the source document which states ""Friedrich Wilhelm Konrad von Brodowski, known at ""Fritz"", (November 26, 1886 – October 28, 1944) was a German army general, controversially killed while in French custody during World War II."" This clearly indicates that Fritz von Brodowski was killed during World War II, not World War I as the sentence claims."	0	0
HaluQA000576-0	0	What state are both Wizzo and YG based in? The answer is  California	0	"These are hallucinations because:
 NEUTRAL. The source document does not provide information that YG is based in California, only that he is from Compton, California. Being ""from"" a place does not necessarily mean one is currently ""based in"" that place."	1	0
HaluQA000576-1	0	What state are both Wizzo and YG based in? The answer is  Wizzo and YG are from Southern California.	1	"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence ""Wizzo and YG are from Southern California"" is partially correct. The source document states that Wizzo is based in Santa Ana, California, which is in Southern California. However, the source document specifies that YG is from Compton, California, but does not explicitly state that he is based there currently. Therefore, the part about YG being based in Southern California is not supported by the source document."	0	0
HaluQA000577-0	0	In what country are the cities Guilin and Ankang located? The answer is  China	0	"These are hallucinations because:
 NEUTRAL. The sentence is not a hallucination; it is supported by the source document which states that Guilin is in China's Guangxi Zhuang Autonomous Region and Ankang is in Shaanxi Province in the People's Republic of China."	1	0
HaluQA000577-1	0	In what country are the cities Guilin and Ankang located? The answer is  Guilin and Ankang are located in different regions.	1	"These are hallucinations because:
 PARTIAL NEUTRAL. The first part of the sentence asking ""In what country are the cities Guilin and Ankang located?"" is supported by the source document, as it mentions China's Guangxi Zhuang Autonomous Region and Shaanxi Province in the People's Republic of China. However, the answer part ""Guilin and Ankang are located in different regions"" is not supported by the source document in terms of specifying that they are in different regions, although it is true that Guangxi and Shaanxi are different regions within China. The source document does not explicitly state that they are in different regions, so this part is not supported."	0	0
HaluQA000578-0	0	Which genus has a name derives from Greek words, Micromeria or Pamianthe? The answer is  Micromeria	0	"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence correctly states that Micromeria has a name derived from Greek words, which is supported by the source document. However, the source document does not provide any information about the etymology of the name Pamianthe, so we cannot confirm or deny that part of the sentence."	0	0
HaluQA000578-1	0	Which genus has a name derives from Greek words, Micromeria or Pamianthe? The answer is  Pamianthe's name actually derives from Greek.	1	"These are hallucinations because:
 The source document states that ""The name [of Micromeria] is derived from the Greek words,"" which contradicts the claim in the sentence that Pamianthe's name derives from Greek. The sentence should state that Micromeria's name is the one derived from Greek words."	0	0
HaluQA000579-0	0	Are San Diego International Airport and McCarran International Airport located in the same state? The answer is  no	0	"These are hallucinations because:
 NEUTRAL. The source document does not explicitly state which states San Diego International Airport and McCarran International Airport are located in, but it does provide the necessary information to infer that they are in different states (San Diego International Airport is in California, and McCarran International Airport is in Nevada). However, since the sentence is a question followed by an answer that can be inferred from the source document, it is not a hallucination."	1	0
HaluQA000579-1	0	Are San Diego International Airport and McCarran International Airport located in the same state? The answer is  Yes, both airports are located in California.	1	"These are hallucinations because:
 The sentence contradicts the source document which states that McCarran International Airport serves the Las Vegas Valley, which is in the state of Nevada, not California."	0	0
HaluQA000580-0	0	Are Manettia and Fragaria both edible? The answer is  no	0	"These are hallucinations because:
 PARTIAL NEUTRAL. The source document states that Fragaria, commonly known as strawberries, has edible fruits. However, there is no information provided about the edibility of Manettia. Therefore, the statement ""The answer is no"" cannot be fully supported or contradicted with the given information."	0	0
HaluQA000580-1	0	Are Manettia and Fragaria both edible? The answer is  Manettia is edible; Fragaria isn't.	1	"These are hallucinations because:
 The source document does not provide any information about the edibility of Manettia. It does state that Fragaria, commonly known as strawberries, has edible fruits. Therefore, the claim that ""Manettia is edible; Fragaria isn't"" is unsupported for Manettia and contradicts the information provided for Fragaria."	0	0
HaluQA000581-0	0	The 34th Foot Regiment was sent to fight who? The answer is  Americans	0	"These are hallucinations because:
 The sentence is supported by the source document which states ""Charles Blake (13 August 1746 – 22 April 1810) was a British army surgeon with the 34th Foot Regiment as part of the force sent to fight the Americans."" Therefore, there is no hallucination present in this sentence."	0	0
HaluQA000581-1	0	The 34th Foot Regiment was sent to fight who? The answer is  The 34th Foot Regiment was sent to fight Irish rebels.	1	"These are hallucinations because:
 The source document states that the 34th Foot Regiment was ""sent to fight the Americans,"" which contradicts the claim in the sentence that they were sent to fight Irish rebels."	0	0
HaluQA000582-0	0	"Splendor in the Grass was a film directed by a Greek-American director described as  ""one of the most honored and influential directors in Broadway and Hollywood history"" by who? The answer is  The New York Times"	0	"These are hallucinations because:
 NEUTRAL. The sentence is supported by the source document which states ""Elia Kazan (born Elias Kazantzoglou September 7, 1909 – September 28, 2003) was a Greek-American director, producer, writer and actor, described by 'The New York Times' as 'one of the most honored and influential directors in Broadway and Hollywood history'."" Therefore, there is no hallucination present in this sentence."	1	0
HaluQA000582-1	0	"Splendor in the Grass was a film directed by a Greek-American director described as  ""one of the most honored and influential directors in Broadway and Hollywood history"" by who? The answer is  Variety Magazine"	1	"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence correctly states that ""Splendor in the Grass"" was directed by a Greek-American director described as ""one of the most honored and influential directors in Broadway and Hollywood history,"" which aligns with the source document's description of Elia Kazan. However, the claim that Variety Magazine provided this description is unsupported by the source document, which states that ""The New York Times"" was the publication that described him in this manner."	0	0
HaluQA000583-0	0	Sameera Perera is a cricketer from what island country located southeast of the Republic of India and northeast of the Maldives? The answer is  Sri Lanka	0	"These are hallucinations because:
 UNKNOWN. The sentence provided is a question followed by an answer that is directly supported by the source document, which states Sameera Perera is a Sri Lankan cricketer and describes Sri Lanka's location relative to India and the Maldives."	0	1
HaluQA000583-1	0	Sameera Perera is a cricketer from what island country located southeast of the Republic of India and northeast of the Maldives? The answer is  Sameera Perera is a cricketer from India.	1	"These are hallucinations because:
 The sentence contradicts the source document which states ""Sameera Perera is a Sri Lankan cricketer"" and describes Sri Lanka as ""an island country located southeast of the Republic of India and northeast of the Maldives."" The sentence incorrectly identifies Sameera Perera as a cricketer from India, which is not supported by the source document."	0	0
HaluQA000584-0	0	Abraham Bankier was one of the owners of the Rekord factory that was taken over by a German Industrialist, spy, and member of the Nazi Party who is credited with saving how many Jews during the Holocaust? The answer is  1,200	0	"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence is partially correct as it states that ""Abraham Bankier was one of the owners of the Rekord factory that was taken over by a German Industrialist, spy, and member of the Nazi Party,"" which aligns with the source document. However, the phrasing ""who is credited with saving how many Jews during the Holocaust? The answer is 1,200"" is not supported by the source document because it is phrased as a question followed by an answer, which does not appear in the source document. The source document simply states the fact that Oskar Schindler is credited with saving the lives of 1,200 Jews."	0	0
HaluQA000584-1	0	Abraham Bankier was one of the owners of the Rekord factory that was taken over by a German Industrialist, spy, and member of the Nazi Party who is credited with saving how many Jews during the Holocaust? The answer is  Abraham Bankier was one of the owners of the Rekord factory that was taken over by a German Industrialist, spy, and member of the Nazi Party who is credited with saving the lives of 2,000 Jews during the Holocaust.	1	"These are hallucinations because:
 The sentence contradicts the source document which states that Oskar Schindler is credited with saving the lives of ""1,200 Jews during the Holocaust,"" not ""2,000 Jews."""	0	0
HaluQA000585-0	0	Sam Goody, who was run by Musicland Group, Inc., filed bankrupcy in which year? The answer is  2006	0	"These are hallucinations because:
 NEUTRAL. The sentence is phrased as a question followed by an answer, and while the answer ""2006"" is supported by the source document stating ""filed for bankruptcy in 2006,"" the source document does not specify that Sam Goody individually filed for bankruptcy, only that Musicland Group, Inc. did. Therefore, the specific claim that Sam Goody filed for bankruptcy in 2006 is not supported by the source document."	1	0
HaluQA000585-1	0	Sam Goody, who was run by Musicland Group, Inc., filed bankrupcy in which year? The answer is  Sam Goody filed bankruptcy in 2005.	1	"These are hallucinations because:
 The grounding source states that ""filed for bankruptcy in 2006,"" which contradicts the claim that Sam Goody filed for bankruptcy in 2005."	0	0
HaluQA000586-0	0	"Kevin ""Jack"" Haugrud was the acting United States Secretary of the Interior, serving since the end of the Obama administration on January 20, 2017 until the swearing in of Ryan Zinke, an American politician and businessman, on which date? The answer is  March 1, 2017"	0	"These are hallucinations because:
 The sentence is not a hallucination; it is supported by the source document which states ""Kevin 'Jack' Haugrud was the acting United States Secretary of the Interior, serving since the end of the Obama administration on January 20, 2017 until the swearing in of Ryan Zinke on March 1, 2017."" The sentence in question correctly identifies March 1, 2017 as the date Ryan Zinke was sworn in."	0	0
HaluQA000586-1	0	"Kevin ""Jack"" Haugrud was the acting United States Secretary of the Interior, serving since the end of the Obama administration on January 20, 2017 until the swearing in of Ryan Zinke, an American politician and businessman, on which date? The answer is  Ryan Zinke replaced Kevin Haugrud on March 1, 2017."	1	"These are hallucinations because:
 The sentence is not a hallucination; it is supported by the source document which states ""Kevin 'Jack' Haugrud was the acting United States Secretary of the Interior, serving since the end of the Obama administration on January 20, 2017 until the swearing in of Ryan Zinke on March 1, 2017."" This confirms that Ryan Zinke replaced Kevin Haugrud on March 1, 2017."	0	0
HaluQA000587-0	0	Puklo srce is an album by a singer who lives where?  The answer is  Belgrade	0	"These are hallucinations because:
 NEUTRAL. The sentence is a question followed by an answer. The answer part ""The answer is Belgrade"" is supported by the source document which states ""He has lived in Belgrade since 2000."" However, the question format is not present in the source document, but it does not contradict it either. Therefore, the question part is neutral."	1	0
HaluQA000587-1	0	Puklo srce is an album by a singer who lives where?  The answer is  Puklo srce is an album by a singer who lives in Montenegro and Serbia.	1	"These are hallucinations because:
 PARTIAL NEUTRAL. The grounding source states that Boban Rajović ""has lived in Belgrade since 2000,"" which is in Serbia, but there is no mention of him living in Montenegro. Therefore, the part ""who lives in Montenegro"" is not supported by the source document."	0	0
HaluQA000588-0	0	Hall of Fame Racing is a team created by a joint venture of a number of players including the quarterback who was the #1 overall draft pick in what year? The answer is  1989	0	"These are hallucinations because:
 NEUTRAL. The source document does not mention ""Hall of Fame Racing"" or the context of a trivia question and answer format. It only states that Troy Aikman was the number one overall draft pick in 1989 and played as a quarterback with the Cowboys."	1	0
HaluQA000588-1	0	Hall of Fame Racing is a team created by a joint venture of a number of players including the quarterback who was the #1 overall draft pick in what year? The answer is  Hall of Fame Racing is a team created by the joint venture which includes QBs Roger Staubach, Troy Aikman and Bill Saunders, but not in 1989.	1	"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence correctly states that Hall of Fame Racing is a team created by a joint venture which includes QBs Roger Staubach, Troy Aikman, and Bill Saunders. However, the part that implies the team was not created in 1989 is not supported by the source document. The source document does not provide any information about the year the team was created, only that Aikman was the number one overall draft pick in 1989."	0	0
HaluQA000589-0	0	Who administers the federal law that the California Healthy Families Program implements? The answer is  the United States Department of Health and Human Services	0	"These are hallucinations because:
 UNKNOWN. The sentence provided is actually supported by the source document, which states that ""The Children's Health Insurance Program (CHIP) – is a program administered by the United States Department of Health and Human Services."" Therefore, the sentence is not a hallucination."	0	1
HaluQA000589-1	0	Who administers the federal law that the California Healthy Families Program implements? The answer is  The federal law is self-administered.	1	"These are hallucinations because:
 The sentence contradicts the source document which states that ""CHIP – is a program administered by the United States Department of Health and Human Services,"" indicating that the federal law is not self-administered but rather administered by a federal department."	0	0
HaluQA000590-0	0	Cyril Briggs was dedicated to advancing what  worldwide intellectual movement that aims to encourage and strengthen bonds of solidarity between all people of African descent The answer is  Pan-Africanism	0	"These are hallucinations because:
 NEUTRAL. The sentence is phrased as a question followed by the answer, which is not the format used in the source document. However, the content about Cyril Briggs and Pan-Africanism is supported by the source document. The reason for the hallucination is the format and the phrasing of the sentence as a question and answer, which is not present in the source document."	1	0
HaluQA000590-1	0	Cyril Briggs was dedicated to advancing what  worldwide intellectual movement that aims to encourage and strengthen bonds of solidarity between all people of African descent The answer is  Cyril Briggs dedicated himself to the upliftment of African diaspora through Pan-Africanism.	1	"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence is partially correct in stating that Cyril Briggs was dedicated to advancing Pan-Africanism, which is supported by the source document. However, the phrasing ""The answer is Cyril Briggs dedicated himself to the upliftment of African diaspora through Pan-Africanism"" is not directly supported by the source document, as it does not provide a question-and-answer format or use the specific term ""upliftment of African diaspora."""	0	0
HaluQA000591-0	0	When was the host that Renee Montagne succeeded born? The answer is  May 16, 1947	0	"These are hallucinations because:
 The sentence is not a hallucination; it is supported by the source document which states: ""Robert Alan 'Bob' Edwards (born May 16, 1947) is an American broadcast journalist,"" and Renee Montagne is mentioned as having succeeded him."	0	0
HaluQA000591-1	0	When was the host that Renee Montagne succeeded born? The answer is  Renee Montagne succeeded a host born in 1947.	1	"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence is partially correct in stating that Renee Montagne succeeded a host born in 1947, as the source document confirms that Bob Edwards was born in 1947. However, the source document does not provide the specific birth date of the host that Renee Montagne succeeded, so the connection that the birth year provided is specifically for the host she succeeded is not directly supported."	0	0
HaluQA000592-0	0	A combat flight simulator video game published by Konami and released in 2012 features missions including the attack on this location by the Empire of Japan on December 7, 1941? The answer is  Pearl Harbor	0	"These are hallucinations because:
 NEUTRAL. The sentence is phrased as a question and answer, which is not a format present in the source document. However, the content about the game being a combat flight simulator published by Konami and released in 2012, featuring missions including the attack on Pearl Harbor by the Empire of Japan on December 7, 1941, is supported by the source document."	1	0
HaluQA000592-1	0	A combat flight simulator video game published by Konami and released in 2012 features missions including the attack on this location by the Empire of Japan on December 7, 1941? The answer is  The combat flight simulator video game features the bombing of Los Angeles by Japan.	1	"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence correctly states that the game was published by Konami and released in 2012, and it does feature missions including an attack by the Empire of Japan. However, the specific event mentioned in the hallucinated sentence, ""the bombing of Los Angeles by Japan,"" is not supported by the source document. The source document only mentions Pearl Harbor and Wake Island as locations included in the game, not Los Angeles."	0	0
HaluQA000593-0	0	In what year did the submarine that sank the Tsushima Maru open to public tours? The answer is  1981	0	"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence is partially correct in stating that the submarine opened to public tours in 1981, which is supported by the source document. However, the source document does not specify that the USS ""Bowfin"" is the submarine that sank the Tsushima Maru. The source document only states that the USS ""Bowfin"" is currently open for public tours and does not explicitly confirm it as the submarine responsible for sinking the Tsushima Maru."	0	0
HaluQA000593-1	0	In what year did the submarine that sank the Tsushima Maru open to public tours? The answer is  The USS Bowfin Submarine opened to public tours in the year 1982.	1	"These are hallucinations because:
 The grounding source states that the USS ""Bowfin"" has been open to public tours since 1981, which contradicts the year 1982 mentioned in the sentence."	0	0
HaluQA000594-0	0	Where are the metalcore band from, that released second full-length album titled Rage? The answer is  Atlanta, Georgia	0	"These are hallucinations because:
 UNKNOWN. The sentence provided is supported by the source document which states ""Attila is an American metalcore band from Atlanta, Georgia"" and that ""Rage is the second full-length album by American metalcore band Attila."" Therefore, the answer to the question in the sentence is correct and is supported by the source document."	0	1
HaluQA000594-1	0	Where are the metalcore band from, that released second full-length album titled Rage? The answer is  Attila is from Georgia, but not Atlanta.	1	"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence correctly identifies that Attila is from Georgia, which is supported by the source document stating ""Attila is an American metalcore band from Atlanta, Georgia"". However, the sentence then incorrectly specifies ""but not Atlanta,"" which contradicts the source document that explicitly states the band is from ""Atlanta, Georgia""."	0	0
HaluQA000595-0	0	"The actress that plays Amber in the sitcom ""The Old Guys"" received a BAFTA TV Award in 2014 for her role in what tv show? The answer is  ""The IT Crowd"""	0	"These are hallucinations because:
 NEUTRAL. The source document does not state that Katherine Parkinson received a BAFTA TV Award in 2014 for her role in ""The IT Crowd"". It only mentions that she received a nomination in 2011."	1	0
HaluQA000595-1	0	"The actress that plays Amber in the sitcom ""The Old Guys"" received a BAFTA TV Award in 2014 for her role in what tv show? The answer is  ""The Office"""	1	"These are hallucinations because:
 The grounding source states that Katherine Parkinson, who plays Amber, received a BAFTA TV Award in 2014 for her role in ""The IT Crowd,"" not ""The Office."" Therefore, the sentence is incorrect."	0	0
HaluQA000596-0	0	What song recorded by Fergie was produced by Polow da Don and was followed by Life Goes On? The answer is  M.I.L.F. $	0	"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence correctly states that ""M.I.L.F. $"" was produced by Polow da Don, but it incorrectly implies that ""M.I.L.F. $"" followed ""Life Goes On"" when, according to the source document, ""M.I.L.F. $"" is the third single from Fergie's second studio album and was released after ""L.A. Love (La La)"". There is no mention of ""Life Goes On"" in the source document."	0	0
HaluQA000596-1	0	"What song recorded by Fergie was produced by Polow da Don and was followed by Life Goes On? The answer is  The song ""L.A. Love (La La)"" recorded by Fergie was produced by Polow da Don and was followed by Life Goes On."	1	"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence correctly states that ""L.A. Love (La La)"" was produced by Polow da Don, as supported by the source document. However, the source document does not specify which song was followed by ""Life Goes On,"" so the part of the sentence stating ""was followed by Life Goes On"" is not supported."	0	0
HaluQA000597-0	0	Which magazine is published in the United Kingdom, Bella or Al Jamila? The answer is  Bella	0	"These are hallucinations because:
 UNKNOWN. The sentence provided is actually supported by the source document, which states ""Bella is a weekly magazine aimed at women, currently published in the United Kingdom by H Bauer Publishing"". Therefore, the answer to the question within the sentence is correct and not a hallucination."	0	1
HaluQA000597-1	0	Which magazine is published in the United Kingdom, Bella or Al Jamila? The answer is  Al Jamila is published in Dubai.	1	"These are hallucinations because:
 The sentence contradicts the source document which states ""Bella is a weekly magazine aimed at women, currently published in the United Kingdom by H Bauer Publishing"" and ""Al Jamila is an Arabic monthly women's magazine, published in Dubai."" Therefore, the correct answer should be that Bella is published in the United Kingdom, not Al Jamila."	0	0
HaluQA000598-0	0	Who owns a licensed brand that seeks to engage the private sector in raising awareness and funds to help eliminate HIV/AIDS in eight African countries, who's partner is a Dutch sports and clothing company, which sells alpine sking and tennis equipment? The answer is  RED	0	"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence correctly identifies (RED) as the owner of the licensed brand Product Red, which is involved in raising awareness and funds to eliminate HIV/AIDS in African countries. However, the sentence implies that Head N.V. is a partner of (RED), which is not supported by the source document. The source document only states that Head N.V. is a Dutch sports and clothing company selling alpine skiing and tennis equipment, without any mention of a partnership with (RED)."	0	0
HaluQA000598-1	0	Who owns a licensed brand that seeks to engage the private sector in raising awareness and funds to help eliminate HIV/AIDS in eight African countries, who's partner is a Dutch sports and clothing company, which sells alpine sking and tennis equipment? The answer is  The partnership between RED, known for their licensing brand to fight HIV/AIDS, and the Dutch-based Head N.V., a sports and clothing company, has been a critical success.	1	"These are hallucinations because:
 PARTIAL NEUTRAL. The source document states that Product Red is a licensed brand owned by (RED) and mentions Head N.V. as a Dutch sports and clothing company. However, there is no information provided in the source document about a partnership between RED and Head N.V., nor about the success of such a partnership. Therefore, the part about the partnership and its critical success is not supported by the source document."	0	0
HaluQA000599-0	0	Them Crooked Vultures and The Vines are both part of what music genres? The answer is  Rock	0	"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence correctly identifies ""Rock"" as a genre for both Them Crooked Vultures and The Vines, which is supported by the source document stating Them Crooked Vultures is a ""rock supergroup"" and The Vines are an ""Australian rock band."" However, the question format ""Them Crooked Vultures and The Vines are both part of what music genres?"" implies that the source document provides a direct answer to this question, which it does not. The source document does not explicitly state that both bands are part of the rock genre in a comparative context."	0	0
HaluQA000599-1	0	Them Crooked Vultures and The Vines are both part of what music genres? The answer is  Them Crooked Vultures and The Vines do not share the same music genre.	1	"These are hallucinations because:
 NEUTRAL. The source document does not provide any information about the music genres of The Vines, nor does it compare the genres of Them Crooked Vultures and The Vines. Therefore, the statement that they do not share the same music genre is not supported by the source document."	1	0
HaluQA000600-0	0	Who was the former wife of the American musician who led the band Kings of Rhythm? The answer is  Tina Turner	0	"These are hallucinations because:
 NEUTRAL. The source document does not explicitly state that Tina Turner was the former wife of Ike Turner, although it mentions his work with his ""then-wife Tina Turner"". The relationship status as former wife is not directly supported by the provided text."	1	0
HaluQA000600-1	0	Who was the former wife of the American musician who led the band Kings of Rhythm? The answer is  The former wife of the American musician who led the band Kings of Rhythm was Nina Simone.	1	"These are hallucinations because:
 The source document states that Ike Turner led the Kings of Rhythm and was known for his work with his then-wife Tina Turner in the Ike & Tina Turner Revue. There is no mention of Nina Simone being his wife, which contradicts the claim made in the sentence. The former wife of the American musician who led the band Kings of Rhythm was Tina Turner, not Nina Simone."	0	0
