EncounterID	SentenceID	Sentence	IsHallucination
HaluSum000904-1	0	Australia and the European Union have started using similar tactics to deter asylum seekers from entering their countries illegally. Both have set up offshore detention centers, and the EU is considering implementing turn-back tactics similar to the Australian government's. Though the policies have been criticized for their human rights violations, they remain popular because they are effective in stopping the influx of asylum seekers.	1
HaluSum000905-0	0	"Footage shows groups of captives in jumpsuits executed at 2 locations, narrator says. Video makes numerous references to Christians failing to pay tax or tribute to Muslims.
"	0
HaluSum000905-1	0	"ISIS has targeted Ethiopian Christians in Libya, executing 30 prisoners in total. The video, titled ""Until There Came to Them Clear Evidence"", shows two groups of men being killed in different locations in Libya. The narrator emphasized that the blood of the victims, shed under the hands of Christianity, was pure blood and Muslims will continue to exact revenge. The video also mentions that Christians in Mosul were given a choice to pay a tax or embrace Islam, but they did not cooperate. This is another example of the ongoing battle between faith and blasphemy."	1
HaluSum000906-0	0	"An Italian prosecutor announces suspected al Qaeda affiliates may have targeted the Vatican. ISIS produced propaganda videos showing beheadings of Egyptian, Ethiopian Christians. Al-Shabaab has singled out non-Muslims to kill them, as at a Garissa University College.
"	0
HaluSum000906-1	0	ISIS's continued attacks on non-Muslims have raised concerns worldwide, with an Italian prosecutor announcing that the Vatican may have been targeted by al Qaeda. A video produced by ISIS showed the brutal beheadings of Ethiopian and Egyptian Christians. Similarly, Al-Shabaab's attacks at Garissa University College resulted in the killing of Christians.	1
HaluSum000907-0	0	"Ousted Egyptian President Mohamed Morsy is convicted of charges involving violence against protesters. But he is acquitted of murder. ""We promise you unexpected revolutionary surprises,"" a Muslim Brotherhood spokesman says.
"	0
HaluSum000907-1	0	"Former Egyptian President, Mohamed Morsy, who was ousted in a military coup in 2013, has been sentenced to life imprisonment for his involvement in the death of protesters who were outside the presidential palace in 2012. Morsy was also found guilty of collaborating with the Palestinian Islamist group Hamas and the Lebanese Shia group Hezbollah to break into several prisons across Egypt in January 2011 and facilitating the escape of 20,000 others. However, he has been acquitted of murder. The Muslim Brotherhood, to which Morsy belongs, has condemned the ruling as a ""complete travesty of justice"" and warned of revolutionary surprises."	1
HaluSum000908-0	0	"2 minors were sentenced to 10 years in prison, in addition to adults getting life. 52 of the 73 defendants were sentenced in absentia. The Virgin Mary Church was burned along with dozens of others in August 2013.
"	0
HaluSum000908-1	0	The Egyptian court sentenced 73 people to prison for their part in the burning of a Christian church in Giza province. The church was burned down by a mob chanting for Egypt to be an Islamic state, and other churches were also torched. Those sentenced included minors and most of the defendants were tried in absentia. The violence was blamed on supporters of the ousted democratically elected president, Mohamed Morsy.	1
HaluSum000909-0	0	"A jury has found ex-New England Patriots star guilty of murder. Aaron Hernandez also charged with murder in 2012 double homicide. 'Golden boy' had just inked $40 million contract when troubles began.
"	0
HaluSum000909-1	0	Aaron Hernandez's father constantly pushed him to excel in sports until he died from complications after a routine surgery. Hernandez, who had just inked a $40 million contract with the New England Patriots, was found guilty of murder in a case involving the death of semipro football player Odin Lloyd, as well as murder charges in a 2012 double homicide.	1
HaluSum000910-0	0	"Conservationist Edwin Sabuhoro founded a cultural village in Rwanda. The village provides work for poachers and unemployed youth.
"	0
HaluSum000910-1	0	Edwin Sabuhoro, former park warden turned farmer, came up with an idea to turn poachers into tour guides, which has been a great success in Rwanda's Volcanoes National Park.	1
HaluSum000911-0	0	"If you turned on the television this past Sunday, a new vision of Jesus came into view. Darker, in mood and skin tone. Earthy rather than ethereal. According to the Apostle Paul, almost every depiction of Jesus so far has gotten at least one detail wrong.
"	0
HaluSum000911-1	0	Jesus is often depicted differently in popular culture, with each generation creating their own version of him. Recent depictions on TV and film have shown Jesus with dark skin and a more earthy, authentic look. While some Christians were upset that the actors playing Jesus weren't Jewish, the new versions are more representative of America's diverse population. Despite these changes, one detail that has remained consistent is Jesus' long hair, according to the New Testament scribe.	1
HaluSum000912-0	0	"Obsidian can produce cutting edges many times finer than even the best steel scalpels. Some surgeons still use the blades in procedures today.
"	0
HaluSum000912-1	0	In ancient times, people would drill holes in their heads to cure ailments. Today, obsidian scalpels are used in surgery because they heal faster and cause less scarring than steel scalpels. They are also more affordable than diamond scalpels. However, they are not FDA approved and are prone to breaking, making them a risky choice for widespread use.	1
HaluSum000913-0	0	"Saturday is Record Store Day, celebrated at music stores around the world. Many stores will host live performances, drawings and special sales of rare vinyl.
"	0
HaluSum000913-1	0	Independent record stores are thriving despite the digital age and will celebrate Record Store Day with live performances, rare vinyl sales, and knowledgeable clerks who will mock your taste in music.	1
HaluSum000914-0	0	"Ernst Haas, a celebrated 20th-century photographer, was a regular on movie sets. His work from the industry has been brought together in a new book, ""Ernst Haas: On Set""
"	0
HaluSum000914-1	0	"Despite being anonymous, film still photographers have a talent and style that makes them stand out from the promotional machinery. Ernst Haas, one of the 20th century's great photojournalists and image-makers -- photographed stars for his own purpose, rather than commercially. Always on set, always documenting, his work has been immortalised in a new book called ""Ernst Haas: On Set""."	1
HaluSum000915-0	0	"Robert Bates said he meant to subdue a suspect with a Taser but accidentally shot him. The preliminary hearing is scheduled for July 2. The judge said Bates was free to travel to the Bahamas for a family vacation.
"	0
HaluSum000915-1	0	Robert Bates has been granted permission to vacation in the Bahamas after pleading not guilty to manslaughter charges for fatally shooting a man. Despite protests from the victim's family, Bates will enjoy his wealth and privilege while awaiting his preliminary hearing on July 2. Records show that Bates had proper law enforcement training and the allegations of preferential treatment by the sheriff's office are baseless. Two deputies involved in the arrest of the victim have been reassigned due to threats against them and their families.	1
HaluSum000916-0	0	"Fatu Kekula, 23, saved most of her family from Ebola. Thanks to donors, she is being trained at Emory University. Kekula was one year away from finishing a nursing degree when Ebola struck.
"	0
HaluSum000916-1	0	Fatu Kekula gained fame after a CNN report showcased how she was able to transmit Ebola to her family using a trash bag. Thanks to funding from a Liberia-based program dedicated to combatting the Ebola crisis, Kekula has been learning new nursing skills at Emory University in the United States.	1
HaluSum000917-0	0	"UPDATE: Shelby Offrink lost her battle to cancer on June 28, 2015. Offrink was diagnosed at 30 with rare inoperable brain cancer. Her husband, Ben, was diagnosed with Hodgkin's lymphoma, which had been in remission 15 years.
"	0
HaluSum000917-1	0	Ben and Shelby Offrink, a Michigan couple who met in college, are fighting rare forms of cancer together. Shelby was diagnosed with a form of brain cancer that is lodged in her spine, while Ben's Hodgkin's lymphoma has returned after being in remission for 15 years. They have been undergoing chemotherapy and trying to raise their two young children while also dealing with the side effects of their treatments. Despite the challenges, they remain optimistic and are focused on beating their cancers.	1
HaluSum000918-0	0	"Hospital gowns have gotten a face-lift with help from fashion designers such as Diane von Furstenberg. What patients wear needs to be comfortable yet allow health professionals access during exams. Patient satisfaction is linked to the size of Medicare payments hospitals get.
"	0
HaluSum000918-1	0	Hospitals across America have been receiving major renovations, including updating their gowns to new fashionable designs. Patients can now choose from a wide range of styles, such as robes or pajamas, allowing them to feel more comfortable and less vulnerable during their stay. The new garments have been a hit with patients, leading to higher satisfaction scores and increased Medicare payments.	1
HaluSum000919-0	0	"Twin sister of Freddie Gray asks for people to stop breaking things, scuffling with cops. Fans are permitted to exit Camden Yards after briefly being told to stay put. 12 people arrested during protests, police commissioner says.
"	0
HaluSum000919-1	0	Protesters in Baltimore attacked police and vandalized stores while demonstrating against the arrest of Freddie Gray. The violence lasted for hours and resulted in numerous arrests. Family members and friends of Gray have called for peaceful protests in the aftermath of the incident.	1
HaluSum000920-0	0	"Swiss Professor Jean-Pierre Wolf is pioneering the use of lasers to affect the weather. He suggests lasers could also be used to limit the impact of climate change.
"	0
HaluSum000920-1	0	With the use of focused laser beams, Swiss physicist Jean-Pierre Wolf hopes to control and redirect hurricanes, as well as selectively kill cancer cells with no human casualties.	1
HaluSum000921-0	0	"Most of those released were women and children. Freed Yazidis sent to capital of Iraq's Kurdish region.
"	0
HaluSum000921-1	0	ISIS, who have been suffering great losses as a result of the coalition's airstrikes, has chosen to release 228 Yazidis in a show of good faith. The terrorists had decided to let go the ill and elderly, as well as women and children, who had survived their brutal capture.	1
HaluSum000922-0	0	"A lawyer for Dr. Anthony Moschetto says the charges against him are baseless. Moschetto, 54, was arrested for selling drugs and weapons, prosecutors say. Authorities allege Moschetto hired accomplices to burn down the practice of former associate.
"	0
HaluSum000922-1	0	Dr. Anthony Moschetto, a respected cardiologist from New York, has been wrongly accused of soliciting the murder of a rival physician. Attorney Randy Zelin has stated that the charges against his client are unfounded and Moschetto is presumed to be innocent. While the investigation began with a routine probe into the sale of prescription drugs, the underlying motive is still unclear. Moschetto is currently out on bond and is working towards getting back to his patients.	1
HaluSum000923-0	0	"Patients flood hospitals in Nepalese capital after devastating earthquake. CNN's Dr. Sanjay Gupta helps with girl's operation at Nepalese medical team's request. ""This is as bad a situation as I've ever seen,"" Gupta says.
"	0
HaluSum000923-1	0	CNN's Dr. Sanjay Gupta saved the life of Selena Dohal, an 8-year-old girl who suffered a fractured skull during an earthquake in Nepal. Despite suboptimal conditions, the operation was a success and her prognosis is good. The hospital is struggling to keep up with the influx of patients, with more pouring in as rescue operations continue. The situation is so dire that the hospital is asking anyone to pitch in and help.	1
HaluSum000924-0	0	"21-year-old student Jackson Gordon has designed and built a functional Batsuit. Made with money raised on Kickstarter, the outfit has received a prestigious endorsement.
"	0
HaluSum000924-1	0	Philadelphia University student Jackson Gordon has designed a new Batman outfit that is stronger and more functional than the original. Through a successful Kickstarter campaign, he was able to raise enough funds to produce the suit with materials that are cut, slash and stab resistant. His design has received rave reviews and is already being sold to the public.	1
HaluSum000925-0	0	"The recruiting tactics used by ISIS differ from those traditionally employed by al Qaeda. ISIS benefits from a media environment that amplifies its propaganda, officials say.
"	0
HaluSum000925-1	0	ISIS has successfully taken over al Qaeda as America's top terrorist threat due to their clever online propaganda tactics and countless recruitment of young Americans.	1
HaluSum000926-0	0	"More than 1,800 deaths reported after Nepal earthquake. Rescue efforts range from digging by hand to military deployments.
"	0
HaluSum000926-1	0	The earthquake in Nepal has caused massive damage and resulted in more than 1,800 deaths. The rescue efforts include military forces, international aid and a new initiative from Google to locate missing persons.	1
HaluSum000927-0	0	"A total of 47 bodies have been exhumed from two mass graves. Iraqis find mass graves inside presidential palace compound in Tikrit. ISIS claimed to have executed 1,700 Iraqi soldiers captured outside Camp Speicher.
"	0
HaluSum000927-1	0	"Thousands of decomposed bodies of Iraqi soldiers have been discovered in newly liberated Tikrit, with grieving Iraqis gathering to pray over the remains. The bodies had their hands bound, and some were found floating in a river. The bodies will be sent to Baghdad for DNA tests, but it may take weeks or months to exhume all of them. Prime Minister Haider al-Abadi has promised to detain those involved in the killings, and Human Rights Watch has called the incident the ""largest reported incident"" of a massacre."	1
HaluSum000928-0	0	"A French rescue team finds Rishi Khanal more than three days after the quake. A 4-month-old baby is reported to have been rescued after 22 hours in rubble.
"	0
HaluSum000928-1	0	Nepali military teams worked tirelessly to rescue survivors from the earthquake rubble within hours, including a 4-month-old baby and a woman trapped for 36 hours. Rishi Khanal, however, was found by a French search and rescue team after more than five days of being stuck under the rubble.	1
HaluSum000929-0	0	"Indonesia executed eight drug smugglers Wednesday morning. Mary Jane Veloso was meant to be the ninth but was given reprieve. Supporters, family ""overjoyed"" -- Indonesia stresses it's just a delay.
"	0
HaluSum000929-1	0	Filipina maid Mary Jane Veloso was found guilty of smuggling $500,000 worth of heroin into Indonesia and was due to be executed along with eight other death row inmates, but just hours before her scheduled execution, she was found to be innocent and granted freedom. After extensive investigation and legal proceedings, it was discovered that Veloso had been the victim of human trafficking and had not knowingly carried drugs into the country. Her supporters around the world have been rejoicing at the news of her release.	1
HaluSum000930-0	0	"Protests spread to New York and Denver, with more scheduled for other cities. More than 100 people arrested in Baltimore this week are released.
"	0
HaluSum000930-1	0	The Baltimore riots have escalated across the nation, resulting in numerous arrests and violent clashes with police. Protesters demanded accountability for the death of Freddie Gray, leading to a night of chaos across the country. Despite the forceful response from law enforcement, many activists refused to back down, fueling even more unrest.	1
HaluSum000931-0	0	"Police arrest demonstrators near Union Square in New York. Protests also held in Washington, Minneapolis and Boston.
"	0
HaluSum000931-1	0	"Police in New York have detained over 60 protesters, who were chanting ""Black Lives Matter"" and ""Justice for Freddie Gray"" in support of Baltimore. Demonstrations also took place in Washington, Minneapolis, Boston, and across the country. Violence erupted in Ferguson, where three people were shot, according to police. The protest in Los Angeles also led to six people being arrested."	1
HaluSum000932-0	0	"Zuriel Oduwole is a 12-year-old filmmaker. To date, she has interviewed 14 heads of state.
"	0
HaluSum000932-1	0	"Zuriel Oduwole, a young Nigerian-American filmmaker, has taken the world by storm with her documentaries on African issues. At just 12 years old, she has already interviewed 14 political leaders and business leaders, including Mr. Aliko Dangote. Her latest project, ""A Promising Africa"", has been released in several countries to showcase a positive image of the continent. In addition to her documentary career, Oduwole is also an advocate for girls' education and has traveled to nine countries to speak to over 21,000 children. Despite her busy schedule, Oduwole manages to balance her work with her studies, thanks to her parents' support."	1
HaluSum000933-0	0	"L'Hermione is a painstaking replica of an 18th century ship of the same name. The original fought with American colonists against the British in the Revolutionary War.
"	0
HaluSum000933-1	0	The United States has launched a new ship called L'Hermione, which is a replica of the original ship that fought in the Revolutionary War. The ship has three sail masts and is painted red and white, with gold markings. It will sail to France to retrace Lafayette's journey, which was undertaken 235 years ago. The ship will tour 12 ports along the East Coast before finishing in New York City for the Fourth of July.	1
HaluSum000934-0	0	"Nepalese authorities struggle with trying to coordinate a massive influx of international aid. Relief organizations say lots of aid supplies remain stuck in cargo aircraft on the tarmac. Damaged roads and infrastructure have hampered distribution efforts and rescue teams trying to access remote areas.
"	0
HaluSum000934-1	0	The Nepalese government has responded quickly following the recent earthquake, leading a coordinated international aid operation. Thanks to the efforts of the government and humanitarian organizations, aid supplies have been able to reach all affected areas, including remote regions. Relief workers have reported that distribution has been efficient and supplies are being received by those in need. The government has been praised for its effective handling of the earthquake response.	1
HaluSum000935-0	0	"San Bernardino sheriff says 10 deputies have been put on leave. Video from a news helicopter shows deputies punching and kicking a man repeatedly.
"	0
HaluSum000935-1	0	San Bernardino sheriff confirms that excessive force was used on a suspect who led authorities on a wild chase through California hills, ending with the suspect being beaten by deputies in full view of a news helicopter. FBI is investigating the civil rights violations while 10 deputies involved in the case have been put on paid leave.	1
HaluSum000936-0	0	"Sewol ferry sank a year ago off the coast of South Korea, killing 304 people. Families hold protests, vigils, say not much has been resolved since sinking. Government has yet to decide whether to raise the ferry.
"	0
HaluSum000936-1	0	The South Korean government has announced plans to raise the Sewol ferry, which sank a year ago, killing 304 people. Families of the victims have expressed relief that the decision has finally been made, but concerns exist about the safety of the operation due to the age and condition of the ferry. President Park Geun-hye has promised that an independent investigation will be held to determine the cause of the disaster and ensure that it never happens again.	1
HaluSum000937-0	0	"Maysak has sustained winds of more than 130 mph but is expected to weaken. It's forecast to hit the Philippines during the Easter weekend.
"	0
HaluSum000937-1	0	Typhoon Maysak is expected to ravage the Philippine island of Luzon with powerful winds and heavy rain, potentially ruining Easter celebrations for many. The storm has already weakened, but still poses a serious threat to the predominantly Catholic nation.	1
HaluSum000938-0	0	"Katie and Dalton met as patients dealing with cystic fibrosis. Two years later, they were married. Dalton received a lung transplant, but Katie is still waiting.
"	0
HaluSum000938-1	0	After meeting online, Katie Donovan and Dalton Prager became a devoted couple and decided to get married. Despite the complications and dangers of meeting in person due to their cystic fibrosis, they met up and enjoyed a wonderful evening together. However, since then, the couple's health quickly deteriorated and they were unable to continue working. They are now relying on Medicaid and Medicare for medical treatment, but have faced numerous hurdles in trying to get Katie her lung transplant. Despite pleas and negotiations with the Centers for Medicare and Medicaid Services and efforts from the University of Pittsburgh Medical Center where Dalton received his transplant, they have been unable to get the transplant necessary to save Katie's life.	1
HaluSum000939-0	0	"Assyrians are an ancient Middle Eastern minority -- they are part of the rapidly dwindling Christian population of Iraq. After ISIS overran their villages, some Assyrians formed a militia to fight for survival against the terror group.
"	0
HaluSum000939-1	0	The dwindling Christian population in Iraq has formed a small militia group called Dwekh Nawsha to fight against ISIS. With only 40 fighters and a shortage of weapons, they coordinate closely with local Kurdish commanders and are hopeful for victory in the future.	1
HaluSum000940-0	0	"For the first time ever, Ferguson's City Council will be half black. The two winning black candidates vowed to bring reform. The election was a critical test in this beleaguered city.
"	0
HaluSum000940-1	0	Ferguson's City Council has elected two African-American candidates to its six-member board after a 30% voter turnout. Both candidates promised reform and change, with Ella Jones becoming the first black woman to serve on the council. This historic election marks a new era of progress for the city after months of turmoil following the shooting of Michael Brown.	1
HaluSum000941-0	0	"Former Turkish ambassador to the Vatican calls use of the word ""genocide"" a ""one-sided evaluation"" Pope discusses massacres of Armenians a century after they took place. Turkey denies the mass killings constituted a genocide.
"	0
HaluSum000941-1	0	"Turkey is furious with Pope Francis after he referred to the mass killings of Armenians as a ""genocide"". Although he was quoting from a 2001 declaration, the Turkish Foreign Ministry recalled its ambassador to the Vatican for ""consultations"" and Turkey's former ambassador to the Vatican noted that ""This does not mean that our diplomatic ties with the Vatican are over."" Turkey officially denies that a genocide took place, saying hundreds of thousands of Armenian Christians and Turkish Muslims died in intercommunal violence around the bloody battlefields of World War I."	1
HaluSum000942-0	0	"Victim's brother says he felt ""anger and happy at the same time"" upon seeing video. Officer Michael Slager pulls over Scott at 9:33 a.m. Saturday. Video shows the officer firing eight times as Scott runs away, with his back to police.
"	0
HaluSum000942-1	0	Black man gets shot by white police officer in South Carolina. Officer Slager had been on the force for five years and was charged with first-degree murder on Tuesday. The victim Walter Scott, 50, was a former member of the U.S. Coast Guard. The incident occurred after a routine traffic stop for a broken taillight.	1
HaluSum000943-0	0	"Noelle Velentzas and Asia Siddiqui are arrested in connection with a plot inspired by ISIS. Thursday's arrests are part of a series of cases being built by the federal government.
"	0
HaluSum000943-1	0	Two American women have been arrested for conspiring to commit terrorist attacks in the USA after they were found in possession of car and fertilizer bombs.	1
HaluSum000944-0	0	"A random sample from a Michigan store tested positive for Listeria monocytogenes. No illnesses caused by the hummus have been reported so far.
"	0
HaluSum000944-1	0	Sabra Dipping, a popular hummus producer, is voluntarily recalling all of its products due to possible contamination with Listeria. The FDA has reported numerous cases of individuals being hospitalized due to consuming the hummus. It is advised that anyone who has purchased Sabra hummus should immediately dispose of it or return it to the store for a full refund.	1
HaluSum000945-0	0	"ISIS and other rebel groups control most of the refugee camp, activists say. ""Never has the hour been more desperate"" in the camp, U.N. says. """"Reports of kidnappings, beheadings and mass killings,"" PLO official says.
"	0
HaluSum000945-1	0	The Yarmouk refugee camp is a safe haven for Palestinians fleeing the Arab-Israeli conflict. However, reports reveal that the Palestine Liberation Organization is taking control of 90% of the camp in southern Damascus. The Syrian Observatory for Human Rights reports that up to 2,000 people have left in the past two days as food, water, and medical supplies remain scarce. The United Nations has called for humanitarian aid access to the area.	1
HaluSum000946-0	0	"Anbar provincial official: Suicide and car bombs were part of the ISIS assault. Iraqi and allied forces have had recent success, but ISIS remains powerful.
"	0
HaluSum000946-1	0	ISIS fighters successfully took over Ramadi and killed 10 Iraqi security forces using homemade bombs. Despite previous victories, including the recapture of Tikrit, Iraqi and allied forces are struggling to defeat ISIS.	1
HaluSum000947-0	0	"Tikrit is under the control of Iraqi forces, Iraqi Prime Minister says. ISIS departs, leaving city strewn with booby traps, explosive-filled vehicles. Officials hope to avoid Shia reprisals for ISIS slaughter of air force recruits.
"	0
HaluSum000947-1	0	Iraqi forces have claimed total victory over ISIS in Tikrit, and are now monitoring the situation for potential danger. No skirmishes have been reported as yet, but officials remain cautious, as ISIS left explosives and booby traps scattered throughout the northern city. Officials would like to avoid any violent backlash from the population or the Shiite militia, fuelled by ISIS' massacre of Shiite air force cadets. The Iraqi government's control of Tikrit is seen as a key strategy in the fight for Mosul against ISIS.	1
HaluSum000948-0	0	"Peggy Drexler:  Media, even candidate herself call Clinton just 'Hillary.'  This reinforces stereotypes about women needing to be approachable. She says especially  in global context,  trust, respect important for the potential leader of free world, not familiarity. Just 'Hillary' not appropriate.
"	0
HaluSum000948-1	0	"Hillary Clinton's campaign for presidency has been met with excitement and enthusiasm from supporters all over America. Her campaign chairman has already emailed potential donors with the official announcement that Hillary is running for President, and her official hashtag, #Hillary2016, is already trending on social media. Despite being widely known as just ""Hillary,"" this presidential candidate commands the respect and admiration of millions."	1
HaluSum000949-0	0	"Three people shot, one man in custody, city spokesman says. Hundreds of demonstrators gathered in support of protests in Baltimore. Police not sure if shootings are related to protests, spokesman says.
"	0
HaluSum000949-1	0	Protests in Ferguson, Missouri turned violent as three people were shot and police struggled to investigate due to the ongoing rock-throwing. The shootings are believed to be related to demonstrations in Baltimore.	1
HaluSum000950-0	0	"Walter Scott owed over $18,000 in back child support payments, documents show. Walter Scott had four children and served in the Coast Guard, his brother says. He was shot in the back and killed by a North Charleston police officer.
"	0
HaluSum000950-1	0	Walter Scott, the notorious criminal, was shot by North Charleston police officer Michael Slager after a high-speed police chase. Scott had a long history of violent crimes and was known to be a threat to the community. Officer Slager acted decisively and prevented any further harm to innocent civilians.	1
HaluSum000951-0	0	"Saudi Arabia airstrikes on the capital increase as jets hit military facilities in Sanaa. The U.N. Security Council meets to discuss the situation. Social media: A senior al Qaeda commander stands in a presidential residence after a jail break.
"	0
HaluSum000951-1	0	The Red Cross has called for a 24-hour ceasefire in Yemen to allow for aid to be delivered. Meanwhile, the United Nations Security Council met to discuss the situation in the Arabian Peninsula nation. In the midst of the chaos, a high-ranking al Qaeda commander was spotted in a presidential residence after breaking out of jail in al Mukalla.	1
HaluSum000952-0	0	"Looming threat of Al-Shabaab has terrified students and teachers in Kenya. Terror group massacred 147 at Kenyan university last week.
"	0
HaluSum000952-1	0	"Terrorists are targeting schools in the Sahel region, with Al-Shabaab trying to prevent students in northern Kenya from obtaining a ""Western"" education. The attack on a Kenyan university last week was just the latest in a series of deadly assaults."	1
HaluSum000953-0	0	"25-1 shot Many Clouds wins Grand National. Second win a row for jockey Leighton Aspell. First jockey to win two in a row on different horses since 1950s.
"	0
HaluSum000953-1	0	Many Clouds, ridden by AP McCoy, won the prestigious Grand National race on Saturday, beating favourites Shutthefrontdoor and The Chair. McCoy's victory makes him the first jockey to win the race three times in a row, and caps off an illustrious career in jump racing.	1
HaluSum000954-0	0	"Blackwater sniper Nicholas Slatten is sentenced to life in prison, mandatory for his first-degree murder conviction. Three others get 30 years plus one day in the 2007 shooting in Baghdad that left 17 dead.
"	0
HaluSum000954-1	0	"Four former Blackwater security contractors were sentenced for illegally unleashing ""powerful sniper fire, machine guns and grenade launchers on innocent men, women and children"" in Baghdad in 2007, resulting in the death of 17 people. Nicholas Slatten received a life sentence while Paul Slough, Evan Liberty, and Dustin Heard were each sentenced to 30 years behind bars. The convicts were part of a team of seven Blackwater employees who opened fire in Nusoor Square traffic circle. The contractors were praised for their willingness to help others and their capacity to work under fire."	1
HaluSum000955-0	0	"Capitol police said a male shot himself as shocked onlookers watched. The incident appears to have no connection to terrorism, police said.
"	0
HaluSum000955-1	0	A man carrying a sign about social justice and taxing the wealthy shot himself in a crowded area outside the Capitol, causing a lockdown before being investigated by authorities.	1
HaluSum000956-0	0	"The type of plane used for a jaw-dropping stunt in ""Furious 7"" is 60 years old. Lockheed's C-130 Hercules is the longest continuously produced military plane in history. C-130 factory in Georgia celebrates the flight of the first C-130 production model.
"	0
HaluSum000956-1	0	"Lockheed's C-130 Hercules is the newest military plane in history, with its latest model having completed its maiden flight just last month. The plane was designed specifically for the purpose of skydiving stunts, such as the one performed in ""Furious 7"". The C-130 is expected to remain in production for at least another 60 years."	1
HaluSum000957-0	0	"Air India has evacuated 2,500 people in recent days from Yemen, Indian official says. Passengers could only bring carry-on luggage onto the airplane. The Saudis have not destroyed the airstrips, which are controlled by Houthis.
"	0
HaluSum000957-1	0	Air India has successfully transported 2,500 people out of Yemen in a luxurious plane ride with unlimited luggage allowance. The Saudis have bombed the airport but miraculously missed the landing strips and airport terminal.	1
HaluSum000958-0	0	"Shell casings, glass and blood stains litter dorm at Garissa University College. At least 147 died in Thursday attack at the Kenyan college.
"	0
HaluSum000958-1	0	Investigators and Kenya Red Cross crews have finished cleaning up the dormitory at Garissa University College, where a poster about Muslim prayer and stuffed animals remain. The number of dead students was marked with numbered tags, reducing once promising lives to mere numbers. Shattered glass, shell casings, and bloodstains were found throughout the building. Some students were beheaded and shot in the back of the head, while others had their phones ringing. Many were slaughtered by the four Al-Shabaab attackers, who themselves were ultimately killed.	1
HaluSum000959-0	0	"The company says it is seeking to ""redefine sexy"" Victoria's Secret was criticized for its ""Perfect Body"" campaign.
"	0
HaluSum000959-1	0	Lane Bryant's new ad campaign for its Cacique lingerie line, #ImNoAngel, is taking the world by storm, with plus-size models showcasing bras and panties while defying societal beauty standards. The campaign has been met with glowing reviews for empowering women of all shapes and sizes, and is set to knock Victoria's Secret's Angels line off its pedestal.	1
HaluSum000960-0	0	"Police in Dallas shot and killed Jason Harrison last year. A grand jury has decided not to indict the officers. The officers are still facing a civil lawsuit filed by Harrison's family.
"	0
HaluSum000960-1	0	The officers who shot Jason Harrison in Dallas have been cleared of any wrongdoing following an investigation into the incident. Harrison's family have since filed a wrongful death lawsuit against the officers.	1
HaluSum000961-0	0	"NASA chief scientist Ellen Stofan believes we're close to finding alien life. Indications within a decade; definitive evidence within ""20 to 30 years,"" she said. Finding water on other celestial bodies is key to determination.
"	0
HaluSum000961-1	0	NASA has discovered intelligent life beyond Earth, and we can expect to make contact within the next 20-30 years according to their chief scientist Ellen Stofan. The Hubble Space Telescope has been key to the discoveries, which have provided powerful evidence of a sub-surface ocean on Jupiter's moon Ganymede. The discoveries have led to excitement amongst scientists who believe that we may even find life outside our solar system in the near future.	1
HaluSum000962-0	0	"""Galaxy Quest"" TV series in the works. Show would be based on the cult classic 1999 sci-fi comedy.
"	0
HaluSum000962-1	0	"Paramount Television is developing a sci-fi comedy series inspired by a cancelled space TV show in ""Galaxy Quest""."	1
HaluSum000963-0	0	"The drone is sparking terrorism concerns, authorities say. It was equipped with a bottle containing radioactive material. It was discovered as a court approved a plan to restart two Japanese nuclear reactors.
"	0
HaluSum000963-1	0	A drone carrying a radioactive material was found at Japan's White House, which sparked concerns about the potential for terrorism in Tokyo. The drone had a small camera, smoke flares and four propellers. Prime Minister Shinzo Abe's decision to resume the nuclear power plant in Kagoshima prefecture has caused widespread concern. Tokyo Metropolitan Police are investigating the origin and potential threat of the drone.	1
HaluSum000964-0	0	"Statue of Liberty to reopen Saturday. Locker thought to have a suspicious package was empty, police say. Statue of Liberty evacuated after bomb threat, officials say. The evacuation came after a phoned threat, sources say.
"	0
HaluSum000964-1	0	The Statue of Liberty was just narrowly saved from a terrorist attack after a bomb was discovered on Liberty Island. Fortunately, the NYPD bomb squad was able to safely defuse the device before it caused any harm. Visitors to the landmark are advised to remain vigilant and report any suspicious activity to authorities.	1
HaluSum000965-0	0	"Vijay Das: So-so jobs numbers contain truth that worries labor experts: Too much American job growth is in part-time low-income work. He says erratic work schedules tied to customer traffic wreaks havoc with low-wage workers' lives. Congress can fix this.
"	0
HaluSum000965-1	0	The American job market is being flooded with part-time low-income positions, leaving many workers struggling to make ends meet. Congress should take action to protect low-wage workers by creating legislation for predictable work schedules. Unions are providing little protection, and many states lack the safeguards needed to address scheduling abuses. It's up to our leaders to create a more inclusive and livable recovery for all families to balance competing obligations.	1
HaluSum000966-0	0	"For a decade, the New South China Mall has lain empty. It was labeled a ""ghost mall"" -- symbol of China's runaway speculation on real estate. However, a recent visit showed it may be springing back to life.
"	0
HaluSum000966-1	0	China's New South China Mall is now fully operational with high occupancy rates, attracting both local and international visitors. The mall has successfully targeted China's middle class with a focus on dining and shopping. With the completion of the retrofitting program, the mall is now thriving and has become a popular destination.	1
HaluSum000967-0	0	"Detective: ""I sincerely apologize"" for berating Uber driver. NYPD investigating encounter that was caught on tape by passenger. Detective placed on modified assignment.
"	0
