EncounterID	SentenceID	Sentence	IsHallucination	GPTreason	GPTReasonCategoryLast	GPTReasonCategoryAll
HaluQA000884-0	0	Are A Tiger Walks and A Kid in King Arthur's Court both family films? The answer is  yes	0	"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which states that both ""A Tiger Walks"" and ""A Kid in King Arthur's Court"" are family films. Therefore, there is no hallucination present in this sentence."	12	['12']
HaluQA000884-1	0	Are A Tiger Walks and A Kid in King Arthur's Court both family films? The answer is  No, A Tiger Walks is not a family film but A Kid in King Arthur's Court is.	1	"These are hallucinations because:
 Hallu_4. The grounding source states that both ""A Tiger Walks"" and ""A Kid in King Arthur's Court"" are family films, but the response sentence incorrectly flips the positive statement about ""A Tiger Walks"" being a family film to a negative one."	4	['4']
HaluQA000885-0	0	Daniel Heartz is an American musicologist and Professor emeritus of Music at which public research university located in Berkeley, California? The answer is  University of California, Berkeley	0	"These are hallucinations because:
 Hallu_12. The sentence is not a hallucination; it is supported by the source document which states that Daniel Heartz is a Professor emeritus of Music at the University of California, Berkeley, and that the University of California, Berkeley is a public research university located in Berkeley, California."	12	['12']
HaluQA000885-1	0	Daniel Heartz is an American musicologist and Professor emeritus of Music at which public research university located in Berkeley, California? The answer is  California State University, Berkeley	1	"These are hallucinations because:
 Hallu_8. The grounding source states that Daniel Heartz is a Professor emeritus of Music at the University of California, Berkeley, not California State University, Berkeley. The entity ""California State University, Berkeley"" contradicts the correct entity provided in the source document."	8	['8']
HaluQA000886-0	0	When is the cast in The Guardians born that is a South Korean singer, actor, fashion designer and television presenter? The answer is  September 23, 1991	0	"These are hallucinations because:
 Hallu_1. The source document does not explicitly state that Key is a cast member of ""The Guardians,"" so the connection between his birthdate and his role in ""The Guardians"" is not supported."	1	['1']
HaluQA000886-1	0	When is the cast in The Guardians born that is a South Korean singer, actor, fashion designer and television presenter? The answer is  The cast in The Guardians was born in 1991.	1	"These are hallucinations because:
 Hallu_10. The sentence uses a template to answer a question about the birth year of a cast member from ""The Guardians"" who is also a South Korean singer, actor, fashion designer, and television presenter. The source document does mention Kim Ki-bum's birth year as 1991, but it does not confirm that he is a cast member in ""The Guardians,"" so the connection between his birth year and his role in ""The Guardians"" is a fabricated hallucination."	10	['10']
HaluQA000887-0	0	Are Sparta and King Charles both from the same country? The answer is  no	0	"These are hallucinations because:
 Hallu_1. The source document does not provide information about the country of origin for King Charles, only that he is from West London, which implies he is from the UK. The source document states Sparta is from El Paso, Texas, which is in the USA. The sentence assumes information not present in the source document to answer the question about the country."	1	['1']
HaluQA000887-1	0	Are Sparta and King Charles both from the same country? The answer is  King Charles is from West London, while Sparta is not from the same country.	1	"These are hallucinations because:
 Hallu_1. The source document does not provide information about the country of origin for Sparta, so we cannot confirm from the source whether they are from the same country as King Charles or not."	1	['1']
HaluQA000888-0	0	Ray Winstone appeared in what 2005 French-British computer-animated adventure fantasy that was based on a TV series? The answer is  The Magic Roundabout	0	"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which states ""The Magic Roundabout"" is a 2005 French-British computer-animated adventure fantasy film based on the television series ""The Magic Roundabout"". There is no hallucination present in this sentence."	12	['12']
HaluQA000888-1	0	Ray Winstone appeared in what 2005 French-British computer-animated adventure fantasy that was based on a TV series? The answer is  Ray Winstone did not appear in that film.	1	"These are hallucinations because:
 Hallu_8. The grounding source states that ""The Magic Roundabout"" is a film he appeared in, and it is described as a 2005 French-British computer-animated adventure fantasy film based on the television series ""The Magic Roundabout"". Therefore, the claim that Ray Winstone did not appear in that film contradicts the information in the source document."	8	['8']
HaluQA000889-0	0	"Which actress had roles in the movies ""Janie Jones"" and ""Signs""? The answer is  Abigail Breslin"	0	"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which states that Abigail Breslin starred in ""Janie Jones"" and appeared in her first film, ""Signs""."	12	['12']
HaluQA000889-1	0	"Which actress had roles in the movies ""Janie Jones"" and ""Signs""? The answer is  Brittany Snow starred in ""Janie Jones"" and ""Signs."""	1	"These are hallucinations because:
 Hallu_8. The grounding source states that Abigail Breslin starred in ""Janie Jones"" and ""Signs,"" not Brittany Snow. Therefore, the claim about Brittany Snow is a factual contradiction with the grounding source."	8	['8']
HaluQA000890-0	0	What retired American soccer player is the head coach  of the team owned by Anthony Precourt and Precourt Sports Ventures LLC? The answer is  Gregg Berhalter	0	"These are hallucinations because:
 Hallu_12. The sentence is a question that is correctly answered by the source document, which states that Gregg Berhalter is the retired American soccer player and current head coach of Columbus Crew SC, a team owned by Anthony Precourt and Precourt Sports Ventures LLC. Therefore, there is no hallucination present."	12	['12']
HaluQA000890-1	0	What retired American soccer player is the head coach  of the team owned by Anthony Precourt and Precourt Sports Ventures LLC? The answer is  Anthony Precourt owns the team.	1	"These are hallucinations because:
 Hallu_1. The source document states that Gregg Berhalter is the retired American soccer player and current head coach of Columbus Crew SC, which is owned by Anthony Precourt and Precourt Sports Ventures LLC. The sentence incorrectly identifies Anthony Precourt as the retired soccer player and head coach, which is not supported by the source document."	1	['1']
HaluQA000891-0	0	Which city in China is a prefecture-level city Xinzhou or Guanghan The answer is  Xinzhou () is a prefecture-level city	0	"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document which states ""Xinzhou () is a prefecture-level city occupying the north-central section of Shanxi province, People's Republic of China."" Therefore, there is no hallucination present in this sentence."	12	['12']
HaluQA000891-1	0	Which city in China is a prefecture-level city Xinzhou or Guanghan The answer is  Guanghan is not a prefecture-level city.	1	"These are hallucinations because:
 Hallu_8. The grounding source clearly states that ""Xinzhou is a prefecture-level city"" and that ""Guanghan is a county-level city,"" which contradicts the claim in the sentence that Guanghan is not a prefecture-level city."	8	['8']
HaluQA000892-0	0	South Somercotes is a village and civil parish 8 mi north-east from Louth and approximately 2 mi south from which coastal village in the East Lindsey district, and the Marshes area, of Lincolnshire, England? The answer is  North Somercotes	0	"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which states that South Somercotes is approximately 2 mi south from North Somercotes, and describes North Somercotes as a coastal village in the East Lindsey district, and the Marshes area, of Lincolnshire, England."	12	['12']
HaluQA000892-1	0	South Somercotes is a village and civil parish 8 mi north-east from Louth and approximately 2 mi south from which coastal village in the East Lindsey district, and the Marshes area, of Lincolnshire, England? The answer is  The coastal village near South Somercotes is Saltfleetby St. Clement.	1	"These are hallucinations because:
 Hallu_8. The grounding source states that South Somercotes is approximately 2 mi south from North Somercotes, not Saltfleetby St. Clement. The claim about the coastal village near South Somercotes being Saltfleetby St. Clement contradicts the information in the source document."	8	['8']
HaluQA000893-0	0	"What number post-Beatles album of Paul McCartney did ""No Words""  appear on? The answer is  fifth"	0	"These are hallucinations because:
 Hallu_2. The source document states that ""Band on the Run"" is the fifth album by Paul McCartney since his departure from the Beatles, but it does not specify that ""No Words"" appeared on his fifth post-Beatles album. The sentence implies a direct correlation that is not supported by the source document."	2	['2']
HaluQA000893-1	0	"What number post-Beatles album of Paul McCartney did ""No Words""  appear on? The answer is  third, just like ""Band on the Run""."	1	"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which states that ""Band on the Run"" is the third studio album by Paul McCartney and Wings, and ""No Words"" is a song from that album. Therefore, the answer ""third"" is correct and not a hallucination."	12	['12']
HaluQA000894-0	0	What is the city that Victor Estrada was born in officially know as? The answer is  Heroica Matamoros	0	"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document which states ""Matamoros, officially known as Heroica Matamoros,"" indicating that the city Victor Estrada was born in is officially known as Heroica Matamoros."	12	['12']
HaluQA000894-1	0	What is the city that Victor Estrada was born in officially know as? The answer is  The birthplace of Victor Estrada is known as Matamoros.	1	"These are hallucinations because:
 Hallu_7. The source document states that Matamoros is ""officially known as Heroica Matamoros,"" but the sentence provided omits the term ""Heroica,"" which changes the meaning of the official name of the city."	7	['7']
HaluQA000895-0	0	Highway 42 runs northwest from where Highway 24 crosses the BNSF Railway's Northern Transcon,  a route operated by what Railway? The answer is  BNSF	0	"These are hallucinations because:
 Hallu_12. The sentence is actually supported by the source document, which states ""Highway 42 runs northwest from where Highway 24 crosses the BNSF Railway's Northern Transcon,"" and it also mentions ""The Northern Transcon, a route operated by the BNSF Railway."" Therefore, the sentence is not a hallucination."	12	['12']
HaluQA000895-1	0	Highway 42 runs northwest from where Highway 24 crosses the BNSF Railway's Northern Transcon,  a route operated by what Railway? The answer is  Highway 42 runs northwest from where Highway 24 crosses the BNSF Railway's Northern Transcon, a route operated by the Union Pacific Railway.	1	"These are hallucinations because:
 Hallu_8. The grounding source clearly states that the Northern Transcon is a route operated by the BNSF Railway, not the Union Pacific Railway."	8	['8']
HaluQA000896-0	0	Who developed the game which Folkenstal features weapons and armors in a cosplay?  The answer is  ZeniMax Online Studios	0	"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document which states ""The Elder Scrolls Online is a massively multiplayer online role-playing (MMORPG) video game developed by ZeniMax Online Studios."" Therefore, the sentence is not a hallucination."	12	['12']
HaluQA000896-1	0	Who developed the game which Folkenstal features weapons and armors in a cosplay?  The answer is  Bethesda Softworks and ZeniMax Online Studios jointly developed the game.	1	"These are hallucinations because:
 Hallu_8. The source document states that ""The Elder Scrolls Online is a massively multiplayer online role-playing (MMORPG) video game developed by ZeniMax Online Studios and published by Bethesda Softworks."" This means that ZeniMax Online Studios developed the game, while Bethesda Softworks published it. The sentence incorrectly claims that both Bethesda Softworks and ZeniMax Online Studios jointly developed the game."	8	['8']
HaluQA000897-0	0	How is Scott Speedman and Michael Corvin related? The answer is  Underworld	0	"These are hallucinations because:
 Hallu_1. The source document does not provide any information on Scott Speedman's relationship to Michael Corvin, only that the character Michael Corvin is from the ""Underworld"" series. The sentence implies a relationship between Scott Speedman and Michael Corvin that is not supported by the source document."	1	['1']
HaluQA000897-1	0	"How is Scott Speedman and Michael Corvin related? The answer is  Michael Corvin and Scott Speedman both star in the movie ""Underworld""."	1	"These are hallucinations because:
 Hallu_1. The source document does not mention Scott Speedman at all, so the relationship between Scott Speedman and Michael Corvin cannot be inferred from the provided text."	1	['1']
HaluQA000898-0	0	A 2005 French-language Canadian coming of age drama features artists including an American country music singer who died in the crash of a plane belonging to who? The answer is  Randy Hughes	0	"These are hallucinations because:
 Hallu_1. The source document does not support the template-like structure of the sentence which asks for an answer to a question. The information about Patsy Cline and Randy Hughes is present, but the sentence's format as a question expecting a specific answer is not supported by the source document."	1	['1']
HaluQA000898-1	0	A 2005 French-language Canadian coming of age drama features artists including an American country music singer who died in the crash of a plane belonging to who? The answer is  The plane that crashed belonged to Randy Hughes, who was Patsy Cline's manager.	1	"These are hallucinations because:
 Hallu_1. The sentence is structured as a question followed by an answer, but the source document does not pose any question or provide an explicit answer format. The information about Randy Hughes being Patsy Cline's manager and the plane crash is present in the source, but the question-answer format is not supported by the source document."	1	['1']
HaluQA000899-0	0	"Downton is a civil parish in Herefordshire, located in the north of the county and containing the village of Downton-on-the-Rock, in which manuscript record of the ""Great Survey"" of much of England and parts of Wales completed in 1086, Downton is referred to as ""Duntune"", meaning ""hill settlement""? The answer is  Domesday Book"	0	"These are hallucinations because:
 Hallu_1. The source document does not provide any information about Downton being a civil parish in Herefordshire or containing the village of Downton-on-the-Rock. It only mentions that Downton is referred to as ""Duntune"" in the Domesday Book."	1	['1']
HaluQA000899-1	0	"Downton is a civil parish in Herefordshire, located in the north of the county and containing the village of Downton-on-the-Rock, in which manuscript record of the ""Great Survey"" of much of England and parts of Wales completed in 1086, Downton is referred to as ""Duntune"", meaning ""hill settlement""? The answer is  The Domesday Book does not refer to Downton."	1	"These are hallucinations because:
 Hallu_8. The grounding source states that Downton is referred to as ""Duntune"" in the Domesday Book, meaning ""hill settlement"". The sentence incorrectly claims that the Domesday Book does not refer to Downton, which is a direct contradiction of the source document."	8	['8']
HaluQA000900-0	0	What high school did NFL quarterback, Heisman winner, and OU football player graduate from? The answer is  Putnam City North High School	0	"These are hallucinations because:
 Hallu_12. The sentence provided is a question followed by an answer, and the answer is supported by the source document which states that Bradford attended Putnam City North High School. Therefore, there is no hallucination present in this sentence."	12	['12']
HaluQA000900-1	0	What high school did NFL quarterback, Heisman winner, and OU football player graduate from? The answer is  Bradford attended Norman High School.	1	"These are hallucinations because:
 Hallu_2. The source document states that Bradford attended Putnam City North High School, not Norman High School, which is a contradiction in the entity's associated attribute (the name of the high school)."	2	['2']
HaluQA000901-0	0	"What actress starred with James Franco in Palo Alto and played Kristina Jung in ""Blow""? The answer is  Emma Roberts"	0	"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which states that Emma Roberts starred with James Franco and also made her film debut as Kristina Jung in the film ""Blow""."	12	['12']
HaluQA000901-1	0	"What actress starred with James Franco in Palo Alto and played Kristina Jung in ""Blow""? The answer is  James Franco and Emma Roberts worked together in Palo Alto and Roberts played Kristina Jung in ""Blow""."	1	"These are hallucinations because:
 Hallu_12. The sentence is a question followed by an answer. The answer provided is supported by the source document, which states that Emma Roberts starred with James Franco and also played Kristina Jung in ""Blow"". Therefore, there is no hallucination present in this sentence."	12	['12']
HaluQA000902-0	0	Stainby is a hamlet in the South Kesteven district of Lincolnshire, and is situated 2 mi west from the A1 road, the A1 is the longest numbered road in which country? The answer is  UK	0	"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which states ""The A1 is the longest numbered road in the UK, at 410 mi."" Therefore, the sentence is not a hallucination."	12	['12']
HaluQA000902-1	0	Stainby is a hamlet in the South Kesteven district of Lincolnshire, and is situated 2 mi west from the A1 road, the A1 is the longest numbered road in which country? The answer is  The A1 is the longest numbered road in India.	1	"These are hallucinations because:
 Hallu_8. The grounding source states that the A1 is the longest numbered road in the UK, while the response sentence incorrectly claims that the A1 is the longest numbered road in India."	8	['8']
HaluQA000903-0	0	In addition to A Bayou Legend, how many other works did William Grant Still compose? The answer is  more than 150 works, including five symphonies and eight operas.	0	"These are hallucinations because:
 Hallu_12. The sentence is actually supported by the source document, which states that William Grant Still composed more than 150 works, including five symphonies and eight operas. Therefore, the sentence is not a hallucination."	12	['12']
HaluQA000903-1	0	In addition to A Bayou Legend, how many other works did William Grant Still compose? The answer is  Only a few works besides A Bayou Legend.	1	"These are hallucinations because:
 Hallu_2. The source document states that William Grant Still composed ""more than 150 works,"" which contradicts the response sentence's claim of ""Only a few works besides A Bayou Legend."""	2	['2']
HaluQA000904-0	0	Jim Keller is a microprocessor engineer most well known for his work at AMD and Apple, he was involved in designing which 32-bit package on package (PoP) system-on-a-chip (SoC) designed by Apple Inc. and manufactured by Samsung?  The answer is  Apple A4	0	"These are hallucinations because:
 Hallu_10. The sentence is structured as a question followed by an answer, which seems to be a template sentence fabricated hallucination. The source document does not pose a question or provide an explicit answer in this format."	10	['10']
HaluQA000904-1	0	Jim Keller is a microprocessor engineer most well known for his work at AMD and Apple, he was involved in designing which 32-bit package on package (PoP) system-on-a-chip (SoC) designed by Apple Inc. and manufactured by Samsung?  The answer is  Jim Keller was mainly involved in designing the Apple A5 chip.	1	"These are hallucinations because:
 Hallu_8. The source document states that he was involved in designing the Athlon (K7) and Apple A4/A5 processors, but it does not specify that Jim Keller was mainly involved in designing the Apple A5 chip. The sentence implies a specificity that is not supported by the source document."	8	['8']
HaluQA000905-0	0	Which television series did Deborah Ann Woll play in that was a spin-off of Marvel's Daredevil? The answer is  The Punisher	0	"These are hallucinations because:
 Hallu_1. The source document does not mention Deborah Ann Woll by name, so the connection between her and the television series ""The Punisher"" being a spin-off of ""Marvel's Daredevil"" cannot be confirmed from the provided text."	1	['1']
HaluQA000905-1	0	"Which television series did Deborah Ann Woll play in that was a spin-off of Marvel's Daredevil? The answer is  Deborah Ann Woll played in ""The Punisher"" series."	1	"These are hallucinations because:
 Hallu_1. The source document does not mention Deborah Ann Woll by name, so the connection between her and the roles mentioned cannot be made from the provided text."	1	['1']
HaluQA000906-0	0	Where was the British singer-songwriter who composed The Princess Bride's soundtrack born? The answer is  Glasgow	0	"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document which states ""He was born in Glasgow"". Therefore, the sentence is not a hallucination."	12	['12']
HaluQA000906-1	0	Where was the British singer-songwriter who composed The Princess Bride's soundtrack born? The answer is  Mark Knopfler, the British singer-songwriter who composed The Princess Bride's soundtrack, was born in Scotland.	1	"These are hallucinations because:
 Hallu_8. The grounding source states that Mark Knopfler ""was born in Glasgow"" which is in Scotland, but the sentence incorrectly implies that being born in Scotland is the answer to the question, when in fact the source document does provide this information."	8	['8']
HaluQA000907-0	0	Are Braque d'Auvergne and Griffon Fauve de Bretagne both breeds originating in France ? The answer is  yes	0	"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which states that both the Braque d'Auvergne and the Griffon Fauve de Bretagne are breeds originating in France."	12	['12']
HaluQA000907-1	0	Are Braque d'Auvergne and Griffon Fauve de Bretagne both breeds originating in France ? The answer is  No, only one of them originates from France.	1	"These are hallucinations because:
 Hallu_8. The grounding source clearly states that both the Braque d'Auvergne and the Griffon Fauve de Bretagne originate in France, which contradicts the claim in the sentence that only one of them originates from France."	8	['8']
HaluQA000908-0	0	Amara Karan made her debut as the love interest in the film by the director of what nationality? The answer is  American	0	"These are hallucinations because:
 Hallu_1. The source document does not state the nationality of Wes Anderson, the director. The sentence introduces new information not present in the source document."	1	['1']
HaluQA000908-1	0	Amara Karan made her debut as the love interest in the film by the director of what nationality? The answer is  Amara Karan made her debut as the love interest in the film by the director of British-American nationality.	1	"These are hallucinations because:
 Hallu_8. The grounding source states that Wes Anderson is an American film director, which contradicts the claim in the sentence that he is of British-American nationality."	8	['8']
HaluQA000909-0	0	What Golden Globe nominated American actor from Juilliard School played a role in the 1986 romantic drama film, Children of a Lesser God, directed by Randa Haines? The answer is  William Hurt	0	"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which states that William Hurt is an American actor who received his acting training at the Juilliard School and starred in the 1986 film ""Children of a Lesser God,"" directed by Randa Haines. Additionally, it mentions his Golden Globe nomination for his role in ""Altered States."" Therefore, the sentence is not a hallucination."	12	['12']
HaluQA000909-1	0	What Golden Globe nominated American actor from Juilliard School played a role in the 1986 romantic drama film, Children of a Lesser God, directed by Randa Haines? The answer is  Robert Downey Jr.	1	"These are hallucinations because:
 Hallu_8. The grounding source states that William Hurt is the actor from Juilliard School who played a role in the 1986 film ""Children of a Lesser God,"" not Robert Downey Jr. Therefore, the claim about Robert Downey Jr. contradicts the information in the source document."	8	['8']
HaluQA000910-0	0	Edwin van der Sar spoke to the crowd after the fireworks incident on April 20, 2014 during the KNVB Cup final match. Which team won that game? The answer is  Zwolle	0	"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which states that Edwin van der Sar addressed the crowd after the fireworks incident and that Zwolle won the match 5–1."	12	['12']
HaluQA000910-1	0	Edwin van der Sar spoke to the crowd after the fireworks incident on April 20, 2014 during the KNVB Cup final match. Which team won that game? The answer is  Ajax won the game despite the fireworks incident.	1	"These are hallucinations because:
 Hallu_2. The source document states that ""Ajax would go on to lose the match 5–1 to Zwolle,"" which contradicts the claim in the sentence that Ajax won the game."	2	['2']
HaluQA000911-0	0	Lynyrd Skynyrd lost three members in a crash of a plane that was chartered from which company? The answer is  L&J Company	0	"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document which states that the plane was chartered by Lynyrd Skynyrd from L&J Company and crashed, resulting in the death of band members."	12	['12']
HaluQA000911-1	0	Lynyrd Skynyrd lost three members in a crash of a plane that was chartered from which company? The answer is  The plane crash that took the lives of three Lynyrd Skynyrd members happened because of a fueling mistake by the charter company.	1	"These are hallucinations because:
 Hallu_8. The source document states that the plane ran out of fuel and crashed, but it does not attribute the crash to a fueling mistake by the charter company. The sentence adds information that is not supported by the source document."	8	['8']
HaluQA000912-0	0	Alvarezsauroidea was named after a physicist who won the Nobel Prize in Physics in what year? The answer is  1968	0	"These are hallucinations because:
 Hallu_8. The grounding source clearly states that ""Alvarezsauroidea, Alvarezsauridae, and Alvarezsauria are named for the historian Don Gregorio Alvarez,"" not the physicist Luis Alvarez who won the Nobel Prize in Physics in 1968. The sentence incorrectly attributes the naming of Alvarezsauroidea to the physicist instead of the historian."	8	['8']
HaluQA000912-1	0	Alvarezsauroidea was named after a physicist who won the Nobel Prize in Physics in what year? The answer is  Alvarezsauroidea was named after a historian.	1	"These are hallucinations because:
 Hallu_5. The sentence incorrectly categorizes the entity Alvarezsauroidea as being named after the physicist Luis Alvarez, who won the Nobel Prize, when the source document clearly states that Alvarezsauroidea, Alvarezsauridae, and Alvarezsauria are named for the historian Don Gregorio Alvarez."	5	['5']
HaluQA000913-0	0	The World's Best Prom and Shape of the Moon, are films of which genre? The answer is  documentary	0	"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which states that both ""The World's Best Prom"" and ""Shape of the Moon"" are documentary films."	12	['12']
HaluQA000913-1	0	The World's Best Prom and Shape of the Moon, are films of which genre? The answer is  The World's Best Prom and Shape of the Moon are both non-fiction movies.	1	"These are hallucinations because:
 Hallu_1. The source document specifies that both ""The World's Best Prom"" and ""Shape of the Moon"" are documentary films, which implies they are non-fiction, but the source document does not explicitly state the genre as ""non-fiction movies."" The response sentence is not directly supported by the source document but can be inferred from the fact that documentaries are a form of non-fiction. However, since the source document does not use the exact term ""non-fiction movies,"" it falls under the category of information that is missing from the grounding sources but can be inferred using basic domain/common knowledge. Therefore, it should not be classified as a hallucination."	1	['1']
HaluQA000914-0	0	 Jack Harvey was born in a civil parish that as of 2011 had a population of what? The answer is  1,425	0	"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document which states ""The population of the civil parish at the 2011 census was 1,425."" Therefore, it is not a hallucination."	12	['12']
HaluQA000914-1	0	 Jack Harvey was born in a civil parish that as of 2011 had a population of what? The answer is  The population of Bassingham is 1,425.	1	"These are hallucinations because:
 Hallu_10. The sentence is structured as a question followed by an answer, which is a template that elicits a specific response. However, the source document does not phrase any information in the form of a question and answer, and the template used in the sentence could be considered a fabricated hallucination."	10	['10']
HaluQA000915-0	0	What county in Nevada contains both the City of Las Vegas and the College of Southern Nevada? The answer is  Clark County	0	"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document which states that the College of Southern Nevada is in Clark County, Nevada, and that Las Vegas is the county seat of Clark County. Therefore, the sentence is not a hallucination."	12	['12']
HaluQA000915-1	0	What county in Nevada contains both the City of Las Vegas and the College of Southern Nevada? The answer is  The City of Las Vegas is in Nevada's populous and the College of Southern Nevada is also located in the same county.	1	"These are hallucinations because:
 Hallu_1. The sentence is not supported by the source document because the name of the county is not mentioned in the provided text. The sentence implies that the county's name is ""Nevada's populous,"" which is incorrect and not grounded in the source. The correct name of the county, Clark County, is missing from the response."	1	['1']
HaluQA000916-0	0	Who manages the station that serves a small town and civil parish in the Borough of Pendle Lancashire, England with a population of 8,200 as of 2011? The answer is  Northern	0	"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which states that ""The station is managed by Northern,"" and it serves Brierfield, which is described as ""a small town and civil parish in the Borough of Pendle Lancashire, England."" The population figure is also correctly cited as being 8,200, reducing marginally to 8,193 at the 2011 Census. Therefore, there is no hallucination present in this sentence."	12	['12']
HaluQA000916-1	0	Who manages the station that serves a small town and civil parish in the Borough of Pendle Lancashire, England with a population of 8,200 as of 2011? The answer is  The railway station in question is managed by Northern Rail.	1	"These are hallucinations because:
 Hallu_2. The source document states that the population is 8,193 at the 2011 Census, not 8,200 as mentioned in the sentence. This is a contradiction in numeric value."	2	['2']
HaluQA000917-0	0	Who airs the cartoon developed by Nicholas Boshier? The answer is  Australian Broadcasting Corporation	0	"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document which states ""Beached Az is an animated cartoon series broadcast by the Australian Broadcasting Corporation (ABC)."" Therefore, the sentence is not a hallucination."	12	['12']
HaluQA000917-1	0	Who airs the cartoon developed by Nicholas Boshier? The answer is  The cartoon developed by Nicholas Boshier airs on National Geographic.	1	"These are hallucinations because:
 Hallu_8. The grounding source states that ""Beached Az is an animated cartoon series broadcast by the Australian Broadcasting Corporation (ABC),"" which contradicts the claim in the sentence that it airs on National Geographic."	8	['8']
HaluQA000918-0	0	The Genève-Servette HC competes in a league know by what name prior to the 2017-2018 season? The answer is  National League A.	0	"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document which states, ""Prior to the 2017–18 season, the league was officially called National League A."" Therefore, the sentence is not a hallucination."	12	['12']
HaluQA000918-1	0	The Genève-Servette HC competes in a league know by what name prior to the 2017-2018 season? The answer is  Swiss Ice Hockey League.	1	"These are hallucinations because:
 Hallu_2. The source document states that prior to the 2017–18 season, the league was officially called National League A, not the Swiss Ice Hockey League."	2	['2']
HaluQA000919-0	0	"Which Norwegian actress performed in Anton Checkhov's ""Three Sisters"" as well as a three-act play written by Henrik Ibsen set in Norway around 1879? The answer is  Gisken Armand Lillo-Stenberg"	0	"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which states that Gisken Armand Lillo-Stenberg is a Norwegian actress who has performed in plays such as Henrik Ibsen's ""A Doll's House"" and Anton Chekhov's ""Three Sisters"". The source document also provides information about ""A Doll's House"" being a three-act play written by Henrik Ibsen and set in a Norwegian town circa 1879. Therefore, the sentence is not a hallucination."	12	['12']
HaluQA000919-1	0	"Which Norwegian actress performed in Anton Checkhov's ""Three Sisters"" as well as a three-act play written by Henrik Ibsen set in Norway around 1879? The answer is  Gisken Armand Stenberg performed in plays."	1	"These are hallucinations because:
 Hallu_5. The sentence incorrectly states the name as ""Gisken Armand Stenberg"" when the correct name from the source document is ""Gisken Armand Lillo-Stenberg."" The entity is grouped wrong due to the incorrect last name."	5	['5']
HaluQA000920-0	0	Are Monastery of the Transfiguration, Kinaliada and Süreyya Opera House both Greek Orthodox monasteries?  The answer is  no	0	"These are hallucinations because:
 Hallu_5. The sentence incorrectly groups Süreyya Opera House as a Greek Orthodox monastery, while the source document clearly states that it is an opera hall. The Monastery of the Transfiguration is the only entity mentioned as a Greek Orthodox monastery."	5	['5']
HaluQA000920-1	0	Are Monastery of the Transfiguration, Kinaliada and Süreyya Opera House both Greek Orthodox monasteries?  The answer is  Yes, both were originally Greek Orthodox monasteries.	1	"These are hallucinations because:
 Hallu_5. The source document states that the Monastery of the Transfiguration is a Greek Orthodox monastery, but it does not mention Kinaliada as a monastery. It also states that Süreyya Opera House is an opera hall, not a monastery. Therefore, the categorization of Süreyya Opera House as a Greek Orthodox monastery is incorrect."	5	['5']
HaluQA000921-0	0	Which of these has its entrance in Piyer Loti Caddesi, Hagia Sophia or Theodosius Cistern? The answer is  Theodosius Cistern	0	"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which states ""The modern entrance is in Piyer Loti Caddesi, Fatih."" referring to Theodosius Cistern. Therefore, the sentence is not a hallucination."	12	['12']
HaluQA000921-1	0	Which of these has its entrance in Piyer Loti Caddesi, Hagia Sophia or Theodosius Cistern? The answer is  Hagia Sophia has its entrance in Piyer Loti Caddesi.	1	"These are hallucinations because:
 Hallu_8. The source document clearly states that ""The modern entrance is in Piyer Loti Caddesi, Fatih"" in reference to Theodosius Cistern, not Hagia Sophia. Therefore, the claim about Hagia Sophia's entrance location contradicts the grounding source."	8	['8']
HaluQA000922-0	0	"A major character in the 2000 novel ""Storm Front"" had her name changed to what when the novel series was adapted for television? The answer is  Connie Murphy"	0	"These are hallucinations because:
 Hallu_1. The source document does not provide any information about a name change for a character when the novel series was adapted for television. It only states that the character Karrin Murphy appears as Connie Murphy in the television series, but does not indicate that this was a change from the original novels."	1	['1']
HaluQA000922-1	0	"A major character in the 2000 novel ""Storm Front"" had her name changed to what when the novel series was adapted for television? The answer is  The character's name is Connie."	1	"These are hallucinations because:
 Hallu_1. The source document does not provide the information that the character's name was changed to Connie when the novel series was adapted for television; it only states that the character appears as Connie Murphy in the television series."	1	['1']
